"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Heterosexual / straight","35","35","22170","22480"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AO","Heterosexual / straight","140","125","22700","22200"
"In post","2022","Declared disabled","Crown Prosecution Service","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","AO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","EO","Heterosexual / straight","130","120","27980","28430"
"In post","2022","Declared disabled","Crown Prosecution Service","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","EO","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G7","Heterosexual / straight","240","220","56830","55610"
"In post","2022","Declared disabled","Crown Prosecution Service","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","G7","Unknown","45","40","58370","55610"
"In post","2022","Declared disabled","Crown Prosecution Service","HEO","Heterosexual / straight","70","65","34590","34480"
"In post","2022","Declared disabled","Crown Prosecution Service","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA","Unknown","[c]","[c]","[c]","[c]"
