"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Human Resources","North East (England)","Female","30","30","40830","34550"
"In post","2022","Declared disabled","Human Resources","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North West (England)","Female","115","105","37530","33300"
"In post","2022","Declared disabled","Human Resources","North West (England)","Male","55","55","35360","31020"
"In post","2022","Declared disabled","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","Female","55","50","29600","26120"
"In post","2022","Declared disabled","Human Resources","Scotland","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","Female","65","60","37350","32030"
"In post","2022","Declared disabled","Human Resources","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South West (England)","Female","100","90","35520","33300"
"In post","2022","Declared disabled","Human Resources","South West (England)","Male","35","35","39750","35900"
"In post","2022","Declared disabled","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","Female","75","70","34380","32100"
"In post","2022","Declared disabled","Human Resources","Wales","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Female","35","35","37300","35680"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Female","90","85","40230","36140"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","East of England","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","Wales","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","East of England","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","East of England","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","London","Female","55","50","35050","31360"
"In post","2022","Declared disabled","Intelligence Analysis","London","Male","65","60","40850","37500"
"In post","2022","Declared disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Scotland","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","South East (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
