"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","HEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","HEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","SEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","HEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","AO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - South","HEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - South","HEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SEO","Female","30","25","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AO","Male","15","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","HEO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","SEO","Female","30","30","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","AO","Female","15","10","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","AO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","EO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","EO","Male","20","20","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","G6","Female","5","5","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","G7","Female","20","20","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","G7","Male","15","15","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","HEO","Female","35","35","31560","31990"
"In post","2022","Commercial","South Yorkshire","HEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SEO","Female","40","40","38570","36500"
"In post","2022","Commercial","South Yorkshire","SEO","Male","35","35","37140","36780"
"In post","2022","Commercial","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G7","Female","10","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","HEO","Female","15","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SEO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","EO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","HEO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","HEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","EO","Female","10","10","[c]","[c]"
