"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","55","55","30980","29180"
"In post","2022","20-29","Undeclared","Department for International Trade","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Transport","85","85","30630","27390"
"In post","2022","20-29","Undeclared","Department for Work and Pensions","195","190","27870","27570"
"In post","2022","20-29","Undeclared","Department of Health and Social Care","50","50","30600","28590"
"In post","2022","20-29","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","HM Land Registry","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","HM Revenue and Customs","105","105","32250","33080"
"In post","2022","20-29","Undeclared","HM Treasury","40","40","41550","35600"
"In post","2022","20-29","Undeclared","Home Office","70","70","28960","25130"
"In post","2022","20-29","Undeclared","Ministry of Defence","200","195","31680","29930"
"In post","2022","20-29","Undeclared","Ministry of Justice","200","200","28980","27070"
"In post","2022","20-29","Undeclared","National Crime Agency","40","40","32960","32770"
"In post","2022","20-29","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Scottish Government","45","40","31360","31540"
"In post","2022","20-29","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Statistics Authority","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Welsh Government","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Attorney General's Departments","130","130","30140","26970"
"In post","2022","20-29","Unknown","Cabinet Office","2045","2045","32560","29250"
"In post","2022","20-29","Unknown","Chancellor's other departments","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Charity Commission","40","35","24830","24440"
"In post","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","535","530","31830","30360"
"In post","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","50","50","37240","34020"
"In post","2022","20-29","Unknown","Department for Education","270","270","35520","32940"
"In post","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","555","550","28410","24920"
"In post","2022","20-29","Unknown","Department for International Trade","305","305","38020","35560"
"In post","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","200","195","35930","33210"
"In post","2022","20-29","Unknown","Department for Transport","585","575","29170","26410"
"In post","2022","20-29","Unknown","Department for Work and Pensions","1185","1165","27560","27570"
"In post","2022","20-29","Unknown","Department of Health and Social Care","730","725","37620","32790"
"In post","2022","20-29","Unknown","Food Standards Agency","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","265","265","35880","34440"
"In post","2022","20-29","Unknown","HM Land Registry","325","320","25840","22600"
"In post","2022","20-29","Unknown","HM Revenue and Customs","4335","4240","27170","26590"
"In post","2022","20-29","Unknown","HM Treasury","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Home Office","1845","1835","29640","25630"
"In post","2022","20-29","Unknown","Ministry of Defence","1595","1585","28520","26740"
"In post","2022","20-29","Unknown","Ministry of Justice","4130","4055","26100","24270"
"In post","2022","20-29","Unknown","National Crime Agency","70","70","32740","32260"
"In post","2022","20-29","Unknown","Northern Ireland Office","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Office of Gas and Electricity Markets","30","30","31040","30980"
"In post","2022","20-29","Unknown","Office of the Secretary of State for Scotland","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Office of the Secretary of State for Wales","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Scottish Government","1605","1580","27260","25930"
"In post","2022","20-29","Unknown","The National Archives","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","UK Statistics Authority","270","260","29400","30210"
"In post","2022","20-29","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Welsh Government","55","55","27360","25250"
"In post","2022","20-29","White","Attorney General's Departments","995","985","30400","26950"
"In post","2022","20-29","White","Cabinet Office","1145","1140","36590","34550"
"In post","2022","20-29","White","Chancellor's other departments","45","45","37780","35840"
"In post","2022","20-29","White","Charity Commission","25","25","[c]","[c]"
"In post","2022","20-29","White","Competition and Markets Authority","85","85","42160","35030"
"In post","2022","20-29","White","Department for Business, Energy and Industrial Strategy","2040","2030","37100","33880"
"In post","2022","20-29","White","Department for Digital, Culture, Media and Sport","555","555","39380","34020"
"In post","2022","20-29","White","Department for Education","1145","1140","35580","32970"
"In post","2022","20-29","White","Department for Environment, Food and Rural Affairs","1665","1650","31000","29180"
"In post","2022","20-29","White","Department for International Trade","510","510","38860","38160"
"In post","2022","20-29","White","Department for Levelling Up, Housing and Communities","630","625","38090","33210"
"In post","2022","20-29","White","Department for Transport","1310","1280","30940","26840"
"In post","2022","20-29","White","Department for Work and Pensions","6880","6755","26460","27570"
"In post","2022","20-29","White","Department of Health and Social Care","1465","1430","33440","32330"
"In post","2022","20-29","White","Estyn","5","5","[c]","[c]"
"In post","2022","20-29","White","Food Standards Agency","115","115","32140","30350"
"In post","2022","20-29","White","Foreign, Commonwealth and Development Office","750","745","34120","33560"
"In post","2022","20-29","White","HM Land Registry","710","695","26100","27130"
"In post","2022","20-29","White","HM Revenue and Customs","5750","5665","29740","26820"
"In post","2022","20-29","White","HM Treasury","770","765","39110","33110"
"In post","2022","20-29","White","Home Office","2825","2775","28910","24890"
"In post","2022","20-29","White","Ministry of Defence","5435","5400","29020","27540"
"In post","2022","20-29","White","Ministry of Justice","9640","9520","26520","25120"
"In post","2022","20-29","White","National Crime Agency","665","665","33690","32770"
"In post","2022","20-29","White","Northern Ireland Office","20","20","[c]","[c]"
"In post","2022","20-29","White","Office for Standards in Education, Children's Services and Skills","115","110","29570","25880"
"In post","2022","20-29","White","Office of Gas and Electricity Markets","250","250","30300","29040"
"In post","2022","20-29","White","Office of Qualifications and Examinations Regulation","20","20","[c]","[c]"
"In post","2022","20-29","White","Office of Rail and Road","30","30","[c]","[c]"
"In post","2022","20-29","White","Office of the Secretary of State for Scotland","15","15","[c]","[c]"
"In post","2022","20-29","White","Office of the Secretary of State for Wales","10","10","[c]","[c]"
"In post","2022","20-29","White","Scottish Government","2590","2555","29360","27230"
"In post","2022","20-29","White","The National Archives","60","60","26910","24400"
"In post","2022","20-29","White","UK Export Finance","60","60","37830","33430"
"In post","2022","20-29","White","UK Statistics Authority","890","875","31270","30710"
"In post","2022","20-29","White","UK Supreme Court","5","5","[c]","[c]"
"In post","2022","20-29","White","Water Services Regulation Authority","25","25","[c]","[c]"
"In post","2022","20-29","White","Welsh Government","470","465","28640","25860"
"In post","2022","30-39","Asian","Attorney General's Departments","265","245","43750","48080"
"In post","2022","30-39","Asian","Cabinet Office","195","190","48070","49000"
"In post","2022","30-39","Asian","Chancellor's other departments","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Competition and Markets Authority","45","45","52750","49010"
"In post","2022","30-39","Asian","Department for Business, Energy and Industrial Strategy","270","265","41580","40050"
"In post","2022","30-39","Asian","Department for Digital, Culture, Media and Sport","60","60","48330","51730"
"In post","2022","30-39","Asian","Department for Education","280","270","40800","36780"
"In post","2022","30-39","Asian","Department for Environment, Food and Rural Affairs","120","120","37790","35900"
"In post","2022","30-39","Asian","Department for International Trade","85","85","47340","51710"
"In post","2022","30-39","Asian","Department for Levelling Up, Housing and Communities","80","80","44840","39600"
"In post","2022","30-39","Asian","Department for Transport","180","170","38820","35060"
"In post","2022","30-39","Asian","Department for Work and Pensions","1880","1750","28440","27570"
"In post","2022","30-39","Asian","Department of Health and Social Care","370","350","38890","33400"
"In post","2022","30-39","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Food Standards Agency","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Foreign, Commonwealth and Development Office","125","125","43010","38860"
"In post","2022","30-39","Asian","HM Land Registry","50","50","28970","27130"
"In post","2022","30-39","Asian","HM Revenue and Customs","1725","1660","33640","33080"
"In post","2022","30-39","Asian","HM Treasury","95","90","52280","53070"
"In post","2022","30-39","Asian","Home Office","1265","1195","31970","28850"
"In post","2022","30-39","Asian","Ministry of Defence","370","355","37610","34350"
"In post","2022","30-39","Asian","Ministry of Justice","1310","1215","29210","25820"
"In post","2022","30-39","Asian","National Crime Agency","90","90","35970","36200"
"In post","2022","30-39","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2022","30-39","Asian","Office of Gas and Electricity Markets","50","50","44120","40500"
"In post","2022","30-39","Asian","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Office of Rail and Road","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Government","115","110","35560","31540"
"In post","2022","30-39","Asian","The National Archives","5","5","[c]","[c]"
"In post","2022","30-39","Asian","UK Export Finance","20","20","[c]","[c]"
"In post","2022","30-39","Asian","UK Statistics Authority","50","50","34490","32260"
"In post","2022","30-39","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Water Services Regulation Authority","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Welsh Government","15","15","[c]","[c]"
"In post","2022","30-39","Black","Attorney General's Departments","115","115","38160","33090"
"In post","2022","30-39","Black","Cabinet Office","60","55","44700","40600"
"In post","2022","30-39","Black","Chancellor's other departments","10","10","[c]","[c]"
"In post","2022","30-39","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2022","30-39","Black","Department for Business, Energy and Industrial Strategy","110","110","40240","37560"
"In post","2022","30-39","Black","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"In post","2022","30-39","Black","Department for Education","90","90","40340","36780"
"In post","2022","30-39","Black","Department for Environment, Food and Rural Affairs","50","50","37770","35900"
"In post","2022","30-39","Black","Department for International Trade","30","30","[c]","[c]"
"In post","2022","30-39","Black","Department for Levelling Up, Housing and Communities","55","55","42370","39600"
"In post","2022","30-39","Black","Department for Transport","60","55","38370","35060"
"In post","2022","30-39","Black","Department for Work and Pensions","770","735","29240","29290"
"In post","2022","30-39","Black","Department of Health and Social Care","170","165","37660","36330"
"In post","2022","30-39","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","30-39","Black","Foreign, Commonwealth and Development Office","45","45","38720","37500"
"In post","2022","30-39","Black","HM Land Registry","15","15","[c]","[c]"
"In post","2022","30-39","Black","HM Revenue and Customs","445","435","32560","33080"
"In post","2022","30-39","Black","HM Treasury","20","20","[c]","[c]"
"In post","2022","30-39","Black","Home Office","335","315","32980","29030"
"In post","2022","30-39","Black","Ministry of Defence","185","185","34780","34000"
"In post","2022","30-39","Black","Ministry of Justice","780","755","30500","30110"
"In post","2022","30-39","Black","National Crime Agency","10","10","[c]","[c]"
