"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Analysis","Statistics","Merseyside","5","5","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Statistics","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Inner London - West","5","5","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Cheshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Devon","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","East Anglia","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","East Wales","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","39930","40000"
"In post","2022","Declared disabled","Commercial","Commercial","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Inner London - East","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Inner London - West","45","40","42860","40650"
"In post","2022","Declared disabled","Commercial","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Merseyside","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Commercial","West Yorkshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Inner London - West","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Other","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Other","Lincolnshire","[c]","[c]","[c]","[c]"
