"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Internal Audit","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","AO","Heterosexual / straight","150","135","22870","22200"
"In post","2022","Declared disabled","Legal","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","AO","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","AO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","EO","Heterosexual / straight","180","160","28220","28430"
"In post","2022","Declared disabled","Legal","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","EO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","G6","Heterosexual / straight","75","70","70920","69910"
"In post","2022","Declared disabled","Legal","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","G7","Heterosexual / straight","305","280","56500","55610"
"In post","2022","Declared disabled","Legal","G7","LGBO","40","40","56450","54710"
"In post","2022","Declared disabled","Legal","G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Legal","G7","Unknown","50","40","58130","55610"
"In post","2022","Declared disabled","Legal","HEO","Heterosexual / straight","105","100","35670","34480"
"In post","2022","Declared disabled","Legal","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Legal","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","SEO","Heterosexual / straight","65","65","45110","41750"
"In post","2022","Declared disabled","Legal","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","AA","Heterosexual / straight","920","800","20740","20890"
"In post","2022","Declared disabled","No function","AA","LGBO","85","80","20710","20890"
"In post","2022","Declared disabled","No function","AA","Undeclared","180","140","19950","19200"
"In post","2022","Declared disabled","No function","AA","Unknown","100","80","21020","21100"
"In post","2022","Declared disabled","No function","AO","Heterosexual / straight","7200","6265","22680","21260"
"In post","2022","Declared disabled","No function","AO","LGBO","840","790","23210","21260"
"In post","2022","Declared disabled","No function","AO","Undeclared","1080","930","22510","21260"
"In post","2022","Declared disabled","No function","AO","Unknown","885","730","22460","21260"
"In post","2022","Declared disabled","No function","EO","Heterosexual / straight","8115","7280","28120","27570"
"In post","2022","Declared disabled","No function","EO","LGBO","875","835","28040","27570"
"In post","2022","Declared disabled","No function","EO","Undeclared","1090","965","28180","27570"
"In post","2022","Declared disabled","No function","EO","Unknown","855","745","28890","27570"
"In post","2022","Declared disabled","No function","G6","Heterosexual / straight","345","330","67540","65540"
"In post","2022","Declared disabled","No function","G6","LGBO","55","55","65850","64500"
"In post","2022","Declared disabled","No function","G6","Undeclared","45","40","68560","65980"
"In post","2022","Declared disabled","No function","G6","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","No function","G7","Heterosexual / straight","1040","1005","54870","54160"
"In post","2022","Declared disabled","No function","G7","LGBO","160","160","54350","54110"
"In post","2022","Declared disabled","No function","G7","Undeclared","130","125","55340","54440"
"In post","2022","Declared disabled","No function","G7","Unknown","75","75","53960","53870"
"In post","2022","Declared disabled","No function","HEO","Heterosexual / straight","2545","2405","33860","33370"
"In post","2022","Declared disabled","No function","HEO","LGBO","400","390","33530","33370"
"In post","2022","Declared disabled","No function","HEO","Undeclared","310","300","34020","33530"
"In post","2022","Declared disabled","No function","HEO","Unknown","195","180","34950","33840"
"In post","2022","Declared disabled","No function","SCS level","Heterosexual / straight","160","155","91090","79770"
"In post","2022","Declared disabled","No function","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","No function","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","SEO","Heterosexual / straight","1440","1380","42520","40520"
"In post","2022","Declared disabled","No function","SEO","LGBO","200","195","41080","40180"
"In post","2022","Declared disabled","No function","SEO","Undeclared","185","175","42130","40860"
"In post","2022","Declared disabled","No function","SEO","Unknown","85","80","42190","40600"
"In post","2022","Declared disabled","No function","Unknown","Heterosexual / straight","2685","2490","30710","28290"
"In post","2022","Declared disabled","No function","Unknown","LGBO","300","290","29900","27520"
"In post","2022","Declared disabled","No function","Unknown","Undeclared","265","245","31980","32090"
"In post","2022","Declared disabled","No function","Unknown","Unknown","45","40","32340","31150"
"In post","2022","Declared disabled","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AO","Heterosexual / straight","85","70","22250","21260"
"In post","2022","Declared disabled","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","EO","Heterosexual / straight","310","285","25070","25970"
"In post","2022","Declared disabled","Project Delivery","EO","LGBO","30","30","26130","26470"
"In post","2022","Declared disabled","Project Delivery","EO","Undeclared","40","35","25010","26320"
"In post","2022","Declared disabled","Project Delivery","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","G6","Heterosexual / straight","125","125","68300","67910"
"In post","2022","Declared disabled","Project Delivery","G6","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","G6","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","G6","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","G7","Heterosexual / straight","320","310","54150","54500"
"In post","2022","Declared disabled","Project Delivery","G7","LGBO","40","40","53740","54790"
"In post","2022","Declared disabled","Project Delivery","G7","Undeclared","40","35","53340","54250"
"In post","2022","Declared disabled","Project Delivery","G7","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","HEO","Heterosexual / straight","500","480","32400","33000"
"In post","2022","Declared disabled","Project Delivery","HEO","LGBO","60","60","32670","33240"
"In post","2022","Declared disabled","Project Delivery","HEO","Undeclared","65","60","33460","33300"
"In post","2022","Declared disabled","Project Delivery","HEO","Unknown","40","40","33700","33370"
"In post","2022","Declared disabled","Project Delivery","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SEO","Heterosexual / straight","495","470","40490","40520"
"In post","2022","Declared disabled","Project Delivery","SEO","LGBO","40","40","39200","39390"
"In post","2022","Declared disabled","Project Delivery","SEO","Undeclared","80","75","41180","40770"
"In post","2022","Declared disabled","Project Delivery","SEO","Unknown","35","35","40050","40180"
"In post","2022","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","125","125","39980","37400"
"In post","2022","Declared disabled","Project Delivery","Unknown","LGBO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","AO","Heterosexual / straight","80","70","22440","22010"
"In post","2022","Declared disabled","Property","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","AO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Property","EO","Heterosexual / straight","130","125","26500","26670"
"In post","2022","Declared disabled","Property","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Property","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","G6","Heterosexual / straight","30","30","65630","64500"
"In post","2022","Declared disabled","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","G7","Heterosexual / straight","75","75","54730","54310"
"In post","2022","Declared disabled","Property","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Property","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","HEO","Heterosexual / straight","145","140","33560","33300"
"In post","2022","Declared disabled","Property","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Property","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SEO","Heterosexual / straight","100","95","41810","40580"
