"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Charity Commission","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Operational Delivery","AO","15","10","17360","17140"
"In post","2022","20-29","Charity Commission","Operational Delivery","EO","20","20","24510","24440"
"In post","2022","20-29","Charity Commission","Operational Delivery","HEO","15","15","28610","29160"
"In post","2022","20-29","Charity Commission","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Economics","G7","10","10","54160","53530"
"In post","2022","20-29","Competition and Markets Authority","Economics","HEO","15","15","33860","33120"
"In post","2022","20-29","Competition and Markets Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","AO","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","G7","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","AO","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","EO","10","10","27080","26750"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","G7","10","10","54950","53800"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","HEO","20","20","33600","33120"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","EO","10","10","26160","26080"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","G7","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","HEO","20","20","36130","38620"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","SEO","10","10","43230","44370"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","10","10","20190","20100"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AA","30","30","17660","17900"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","70","70","27130","26660"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","60","60","33590","33640"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","15","15","42840","42990"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","EO","20","20","27390","27680"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","G7","35","35","57380","57620"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","HEO","95","95","35030","33880"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","SEO","10","10","43310","43810"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","AO","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","G7","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","HEO","10","10","31960","32340"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","SEO","15","15","43040","41550"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","AO","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","EO","20","20","25710","24680"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","G7","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","10","10","31760","31470"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Legal","EO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Legal","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","230","225","21230","21130"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","205","200","25010","24250"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","40","40","55090","53380"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","110","110","32700","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","55","55","41100","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","AO","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","EO","120","120","27460","27680"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","G6","25","25","65890","64700"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","G7","435","435","54590","53380"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","HEO","525","525","33640","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","SEO","470","470","40640","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","AO","[c]","[c]","[c]","[c]"
