"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Wales","10","10","[c]","[c]"
"In post","2022","Asian","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","East Midlands (England)","185","175","33550","33370"
"In post","2022","Asian","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","London","525","505","41160","37930"
"In post","2022","Asian","Tax","North East (England)","50","50","28340","26590"
"In post","2022","Asian","Tax","North West (England)","330","315","29760","26820"
"In post","2022","Asian","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Scotland","50","45","26490","26590"
"In post","2022","Asian","Tax","South East (England)","30","30","34470","33430"
"In post","2022","Asian","Tax","South West (England)","20","20","[c]","[c]"
"In post","2022","Asian","Tax","Wales","80","75","27940","26820"
"In post","2022","Asian","Tax","West Midlands (England)","380","370","32420","33080"
"In post","2022","Asian","Tax","Yorkshire and The Humber","315","300","29610","26820"
"In post","2022","Asian","Unknown","East Midlands (England)","45","40","33610","33080"
"In post","2022","Asian","Unknown","East of England","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","London","720","705","45170","40600"
"In post","2022","Asian","Unknown","North East (England)","35","30","28330","24100"
"In post","2022","Asian","Unknown","North West (England)","150","145","31210","26590"
"In post","2022","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Scotland","225","220","35590","31540"
"In post","2022","Asian","Unknown","South East (England)","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","10","10","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","Wales","20","20","[c]","[c]"
"In post","2022","Asian","Unknown","West Midlands (England)","120","120","30620","27570"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","95","90","30220","26820"
"In post","2022","Asian","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","5","5","[c]","[c]"
"In post","2022","Black","Commercial","London","105","100","40140","37770"
"In post","2022","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North West (England)","15","15","[c]","[c]"
"In post","2022","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South East (England)","15","15","[c]","[c]"
"In post","2022","Black","Commercial","South West (England)","20","20","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","105","100","39400","37320"
"In post","2022","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","220","200","30000","31060"
"In post","2022","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","20","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Black","Counter Fraud","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","East of England","15","15","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","London","330","330","42910","41380"
"In post","2022","Black","Digital, Data and Technology","North East (England)","20","20","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","North West (England)","80","80","37950","35660"
"In post","2022","Black","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Scotland","10","10","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","South East (England)","25","25","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","South West (England)","35","35","37130","38120"
"In post","2022","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Wales","20","20","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","West Midlands (England)","30","30","35790","33370"
"In post","2022","Black","Digital, Data and Technology","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Black","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","London","45","45","40750","34690"
"In post","2022","Black","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Wales","10","10","[c]","[c]"
"In post","2022","Black","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","East of England","10","10","[c]","[c]"
"In post","2022","Black","Finance","London","295","295","41730","39320"
"In post","2022","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","North West (England)","25","25","[c]","[c]"
"In post","2022","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","South East (England)","25","25","[c]","[c]"
"In post","2022","Black","Finance","South West (England)","30","25","[c]","[c]"
"In post","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","West Midlands (England)","30","30","37690","33190"
"In post","2022","Black","Finance","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Black","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","East of England","5","5","[c]","[c]"
"In post","2022","Black","Human Resources","London","255","250","38100","35060"
"In post","2022","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","North West (England)","15","15","[c]","[c]"
"In post","2022","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","South East (England)","5","5","[c]","[c]"
"In post","2022","Black","Human Resources","South West (England)","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Wales","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Black","Human Resources","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","London","10","10","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
