"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Mixed","No function","Unknown","30","20","28330","25110"
"In post","2022","60-64","Mixed","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Heterosexual / straight","40","40","32540","26930"
"In post","2022","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Counter Fraud","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","No function","Heterosexual / straight","50","45","32420","28920"
"In post","2022","60-64","Other ethnicity","No function","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","No function","Undeclared","20","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","No function","Unknown","20","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Project Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Analysis","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Analysis","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Counter Fraud","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Counter Fraud","Undeclared","75","60","34780","31060"
"In post","2022","60-64","Undeclared","Counter Fraud","Unknown","45","30","30350","27570"
"In post","2022","60-64","Undeclared","Debt","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Debt","Undeclared","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Debt","Unknown","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","Undeclared","65","60","41600","38260"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","Unknown","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Finance","Undeclared","35","30","37470","35980"
"In post","2022","60-64","Undeclared","Finance","Unknown","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Grants Management","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","Undeclared","25","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","No function","Heterosexual / straight","175","150","28280","27570"
"In post","2022","60-64","Undeclared","No function","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","No function","Undeclared","570","460","32120","27570"
"In post","2022","60-64","Undeclared","No function","Unknown","300","230","31060","27570"
"In post","2022","60-64","Undeclared","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Project Delivery","Undeclared","105","95","41920","40520"
"In post","2022","60-64","Undeclared","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Property","Undeclared","45","40","34770","32600"
"In post","2022","60-64","Undeclared","Property","Unknown","35","30","38510","34000"
"In post","2022","60-64","Undeclared","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Security","Undeclared","55","50","34200","33300"
"In post","2022","60-64","Undeclared","Unknown","Heterosexual / straight","45","40","29430","27370"
"In post","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Undeclared","325","280","33370","29080"
"In post","2022","60-64","Undeclared","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Analysis","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","Unknown","60","60","59820","56520"
"In post","2022","60-64","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Communications","Unknown","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","Unknown","110","85","33630","28920"
"In post","2022","60-64","Unknown","Debt","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Debt","Unknown","55","45","24170","22080"
"In post","2022","60-64","Unknown","Digital, Data & Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Digital, Data & Technology","Undeclared","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Digital, Data & Technology","Unknown","70","65","44670","38750"
"In post","2022","60-64","Unknown","Finance","Heterosexual / straight","5","5","[c]","[c]"
