"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","50","45","35630","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","40","40","36180","35010"
"In post","2022","Analysis","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","EO","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","EO","Male","25","25","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Female","20","15","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Male","45","45","58580","59480"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Male","45","45","36260","35650"
"In post","2022","Analysis","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","EO","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AA/AO","Female","35","30","20090","19860"
"In post","2022","Analysis","UK Statistics Authority","AA/AO","Male","35","35","20170","19860"
"In post","2022","Analysis","UK Statistics Authority","EO","Female","110","95","24850","24250"
"In post","2022","Analysis","UK Statistics Authority","EO","Male","80","80","24520","23880"
"In post","2022","Analysis","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","Female","230","215","52910","51210"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","Male","190","190","54890","52650"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","Female","720","680","34680","33710"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","Male","530","520","34460","33710"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","G6/G7","Male","15","10","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","G6/G7","Female","620","605","63720","64150"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","G6/G7","Male","625","625","65990","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","SCS level","Female","90","90","110080","103000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","SCS level","Male","145","145","124470","120790"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","SEO/HEO","Female","85","80","37760","37300"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","SEO/HEO","Male","60","60","38550","39480"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
