"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Lewisham and Southwark","Undeclared","155","150","35280","31060"
"In post","2022","Lewisham and Southwark","Unknown","240","220","35340","31880"
"In post","2022","Lincolnshire CC","Heterosexual / straight","2310","2185","28870","26930"
"In post","2022","Lincolnshire CC","LGBO","95","90","28160","27570"
"In post","2022","Lincolnshire CC","Undeclared","295","275","29670","27380"
"In post","2022","Lincolnshire CC","Unknown","320","290","28340","27120"
"In post","2022","Lisburn and Castlereagh","Heterosexual / straight","365","350","28090","24890"
"In post","2022","Lisburn and Castlereagh","LGBO","10","10","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Undeclared","40","40","27150","25100"
"In post","2022","Lisburn and Castlereagh","Unknown","40","40","29350","24880"
"In post","2022","Liverpool","Heterosexual / straight","8665","8085","29930","26160"
"In post","2022","Liverpool","LGBO","500","485","29280","26590"
"In post","2022","Liverpool","Undeclared","805","740","29930","26160"
"In post","2022","Liverpool","Unknown","2530","2330","28350","24880"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","170","160","29700","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","5","5","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","20","15","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","155","145","29360","27360"
"In post","2022","Luton","Heterosexual / straight","410","375","27790","27570"
"In post","2022","Luton","LGBO","25","20","[c]","[c]"
"In post","2022","Luton","Undeclared","45","40","29820","27570"
"In post","2022","Luton","Unknown","80","70","27090","26850"
"In post","2022","Manchester","Heterosexual / straight","6585","6280","35020","31420"
"In post","2022","Manchester","LGBO","650","640","33620","30090"
"In post","2022","Manchester","Undeclared","795","745","34250","30780"
"In post","2022","Manchester","Unknown","1860","1760","32910","28200"
"In post","2022","Medway","Heterosexual / straight","1040","990","31510","29290"
"In post","2022","Medway","LGBO","70","70","31850","29290"
"In post","2022","Medway","Undeclared","105","100","30970","29290"
"In post","2022","Medway","Unknown","235","225","29740","28140"
"In post","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","485","460","33780","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","LGBO","25","25","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","65","60","36170","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","125","115","30630","30700"
"In post","2022","Mid and East Antrim","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Heterosexual / straight","660","620","30710","29290"
"In post","2022","Mid Kent","LGBO","45","45","35880","31880"
"In post","2022","Mid Kent","Undeclared","80","75","33870","31060"
"In post","2022","Mid Kent","Unknown","140","130","31010","29290"
"In post","2022","Mid Lancashire","Heterosexual / straight","3725","3380","29490","26820"
"In post","2022","Mid Lancashire","LGBO","180","170","28540","26700"
"In post","2022","Mid Lancashire","Undeclared","485","430","28350","26820"
"In post","2022","Mid Lancashire","Unknown","1270","1125","26500","22600"
"In post","2022","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","Heterosexual / straight","1650","1570","33390","28990"
"In post","2022","Milton Keynes","LGBO","105","100","29250","27570"
"In post","2022","Milton Keynes","Undeclared","170","160","34660","31280"
"In post","2022","Milton Keynes","Unknown","325","310","31530","28140"
"In post","2022","Monmouthshire and Newport","Heterosexual / straight","3950","3705","35270","30770"
"In post","2022","Monmouthshire and Newport","LGBO","285","280","33760","30710"
"In post","2022","Monmouthshire and Newport","Undeclared","300","285","35840","31320"
"In post","2022","Monmouthshire and Newport","Unknown","1535","1430","34620","30710"
"In post","2022","Na h-Eileanan Siar","Heterosexual / straight","125","115","28000","27570"
"In post","2022","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Undeclared","10","10","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Unknown","25","20","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Heterosexual / straight","60","55","23360","20560"
"In post","2022","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Undeclared","5","5","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Unknown","15","15","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Heterosexual / straight","575","510","27250","27570"
"In post","2022","North and North East Lincolnshire","LGBO","35","30","27140","27570"
"In post","2022","North and North East Lincolnshire","Undeclared","80","75","25750","26780"
"In post","2022","North and North East Lincolnshire","Unknown","165","150","25710","26750"
"In post","2022","North and West Norfolk","Heterosexual / straight","735","685","28270","27570"
"In post","2022","North and West Norfolk","LGBO","35","30","28150","27570"
"In post","2022","North and West Norfolk","Undeclared","65","60","31440","31650"
"In post","2022","North and West Norfolk","Unknown","110","100","27740","26680"
"In post","2022","North Hampshire","Heterosexual / straight","765","720","33430","27570"
"In post","2022","North Hampshire","LGBO","35","35","33030","28330"
"In post","2022","North Hampshire","Undeclared","135","130","35260","29330"
"In post","2022","North Hampshire","Unknown","120","110","38270","30330"
"In post","2022","North Lanarkshire","Heterosexual / straight","1690","1490","28140","26820"
"In post","2022","North Lanarkshire","LGBO","75","70","27030","26820"
"In post","2022","North Lanarkshire","Undeclared","205","175","25740","22080"
"In post","2022","North Lanarkshire","Unknown","825","735","26940","23330"
"In post","2022","North Northamptonshire","Heterosexual / straight","385","340","26580","26780"
"In post","2022","North Northamptonshire","LGBO","20","20","[c]","[c]"
"In post","2022","North Northamptonshire","Undeclared","40","35","25680","27570"
"In post","2022","North Northamptonshire","Unknown","115","105","24850","24090"
"In post","2022","North Nottinghamshire","Heterosexual / straight","775","730","30560","27570"
"In post","2022","North Nottinghamshire","LGBO","35","35","31630","27570"
"In post","2022","North Nottinghamshire","Undeclared","75","70","30170","27570"
"In post","2022","North Nottinghamshire","Unknown","210","190","27770","27570"
"In post","2022","North Yorkshire CC","Heterosexual / straight","1465","1390","31360","27570"
"In post","2022","North Yorkshire CC","LGBO","65","60","33020","27570"
"In post","2022","North Yorkshire CC","Undeclared","215","205","31130","28200"
"In post","2022","North Yorkshire CC","Unknown","245","230","29510","27570"
"In post","2022","Northumberland","Heterosexual / straight","350","320","30160","27570"
"In post","2022","Northumberland","LGBO","20","20","[c]","[c]"
"In post","2022","Northumberland","Undeclared","50","45","29980","27570"
"In post","2022","Northumberland","Unknown","65","55","31370","27570"
"In post","2022","Norwich and East Norfolk","Heterosexual / straight","1385","1275","29460","27570"
"In post","2022","Norwich and East Norfolk","LGBO","95","95","28070","24330"
"In post","2022","Norwich and East Norfolk","Undeclared","195","180","30520","27570"
"In post","2022","Norwich and East Norfolk","Unknown","325","285","29930","27570"
"In post","2022","Nottingham","Heterosexual / straight","5650","5300","33500","29610"
"In post","2022","Nottingham","LGBO","425","410","31470","27570"
"In post","2022","Nottingham","Undeclared","710","660","33430","31740"
"In post","2022","Nottingham","Unknown","2040","1920","30150","26820"
"In post","2022","Orkney Islands","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Unknown","5","5","[c]","[c]"
"In post","2022","Overseas","Heterosexual / straight","2495","2480","49420","47870"
"In post","2022","Overseas","LGBO","180","180","50930","52430"
"In post","2022","Overseas","Undeclared","355","350","46660","41960"
"In post","2022","Overseas","Unknown","660","655","50450","51500"
"In post","2022","Oxfordshire CC","Heterosexual / straight","1865","1755","32640","29530"
"In post","2022","Oxfordshire CC","LGBO","100","100","35090","33100"
"In post","2022","Oxfordshire CC","Undeclared","280","265","35640","33300"
"In post","2022","Oxfordshire CC","Unknown","425","395","33970","29600"
"In post","2022","Perth and Kinross, and Stirling","Heterosexual / straight","605","570","32700","30040"
"In post","2022","Perth and Kinross, and Stirling","LGBO","20","20","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Undeclared","55","50","34870","27570"
"In post","2022","Perth and Kinross, and Stirling","Unknown","755","710","31130","30020"
"In post","2022","Peterborough","Heterosexual / straight","1240","1125","29060","26350"
"In post","2022","Peterborough","LGBO","45","40","27080","24800"
"In post","2022","Peterborough","Undeclared","180","160","28560","27130"
"In post","2022","Peterborough","Unknown","175","155","29400","27130"
"In post","2022","Plymouth","Heterosexual / straight","2230","2075","32170","27570"
"In post","2022","Plymouth","LGBO","110","105","29180","27570"
"In post","2022","Plymouth","Undeclared","295","275","34080","33000"
"In post","2022","Plymouth","Unknown","640","595","28960","27130"
"In post","2022","Portsmouth","Heterosexual / straight","2675","2505","32090","27760"
"In post","2022","Portsmouth","LGBO","115","105","30130","27570"
"In post","2022","Portsmouth","Undeclared","455","420","33370","30820"
"In post","2022","Portsmouth","Unknown","570","515","29060","24880"
"In post","2022","Powys","Heterosexual / straight","470","440","30970","27570"
"In post","2022","Powys","LGBO","15","15","[c]","[c]"
"In post","2022","Powys","Undeclared","70","65","29540","26670"
"In post","2022","Powys","Unknown","40","40","27980","23170"
"In post","2022","Redbridge and Waltham Forest","Heterosexual / straight","810","760","30460","31060"
"In post","2022","Redbridge and Waltham Forest","LGBO","35","30","31380","31060"
"In post","2022","Redbridge and Waltham Forest","Undeclared","100","85","28490","30280"
"In post","2022","Redbridge and Waltham Forest","Unknown","280","240","29590","30330"
"In post","2022","Sandwell","Heterosexual / straight","330","300","28200","27570"
"In post","2022","Sandwell","LGBO","15","15","[c]","[c]"
"In post","2022","Sandwell","Undeclared","40","35","28470","27570"
"In post","2022","Sandwell","Unknown","110","100","26810","27570"
"In post","2022","Scottish Borders","Heterosexual / straight","280","260","31440","27570"
"In post","2022","Scottish Borders","LGBO","10","10","[c]","[c]"
"In post","2022","Scottish Borders","Undeclared","10","5","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","220","205","29410","25930"
"In post","2022","Sefton","Heterosexual / straight","3660","3395","31430","27570"
"In post","2022","Sefton","LGBO","175","175","29870","27470"
"In post","2022","Sefton","Undeclared","405","360","31800","27570"
"In post","2022","Sefton","Unknown","1045","955","28340","26590"
"In post","2022","Sheffield","Heterosexual / straight","5390","4970","34100","30320"
"In post","2022","Sheffield","LGBO","330","320","33820","30820"
"In post","2022","Sheffield","Undeclared","595","555","33170","30450"
"In post","2022","Sheffield","Unknown","1040","965","34550","28430"
"In post","2022","Shetland Islands","Heterosexual / straight","45","45","30320","27570"
"In post","2022","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Undeclared","5","5","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","10","10","[c]","[c]"
"In post","2022","Shropshire","Heterosexual / straight","955","910","29860","27570"
"In post","2022","Shropshire","LGBO","40","40","33580","27120"
"In post","2022","Shropshire","Undeclared","100","95","30600","29670"
"In post","2022","Shropshire","Unknown","150","140","30650","27570"
"In post","2022","Solihull","Heterosexual / straight","795","740","28750","27370"
"In post","2022","Solihull","LGBO","30","30","[c]","[c]"
"In post","2022","Solihull","Undeclared","90","80","29900","27570"
"In post","2022","Solihull","Unknown","140","130","29380","24880"
"In post","2022","Somerset CC","Heterosexual / straight","1740","1625","32050","28080"
"In post","2022","Somerset CC","LGBO","80","80","28550","27570"
"In post","2022","Somerset CC","Undeclared","250","235","32090","29290"
"In post","2022","Somerset CC","Unknown","400","370","31550","27570"
