"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Research","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Wales","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Wales","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Operational Research","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","Greater Manchester","Male","25","25","[c]","[c]"
"In post","2022","Analysis","Operational Research","Hampshire and Isle of Wight","Female","65","60","40150","38070"
"In post","2022","Analysis","Operational Research","Hampshire and Isle of Wight","Male","200","190","43790","47010"
"In post","2022","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Inner London - East","Female","45","45","48350","42930"
"In post","2022","Analysis","Operational Research","Inner London - East","Male","65","65","50170","45990"
"In post","2022","Analysis","Operational Research","Inner London - West","Female","65","60","51090","54110"
"In post","2022","Analysis","Operational Research","Inner London - West","Male","75","75","53620","54240"
"In post","2022","Analysis","Operational Research","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Other","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Other","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Inner London - East","Female","50","45","43760","40650"
"In post","2022","Analysis","Other","Inner London - East","Male","45","45","44740","34240"
"In post","2022","Analysis","Other","Inner London - West","Female","85","75","63320","61340"
"In post","2022","Analysis","Other","Inner London - West","Male","160","155","63970","57250"
"In post","2022","Analysis","Other","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Other","West Central Scotland","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Other","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Policy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Greater Manchester","Female","20","15","[c]","[c]"
"In post","2022","Analysis","Policy","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Policy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Inner London - East","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Policy","Inner London - West","Female","180","165","52400","53360"
"In post","2022","Analysis","Policy","Inner London - West","Male","165","160","52100","53360"
"In post","2022","Analysis","Policy","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Policy","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Policy","South Yorkshire","Female","45","40","47870","50630"
"In post","2022","Analysis","Policy","South Yorkshire","Male","50","45","49320","49860"
"In post","2022","Analysis","Policy","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Yorkshire","Female","30","30","43840","42100"
"In post","2022","Analysis","Policy","West Yorkshire","Male","25","20","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Psychology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Psychology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Dorset and Somerset","Female","60","55","30950","29750"
"In post","2022","Analysis","Science and Engineering","Dorset and Somerset","Male","65","65","36890","30220"
"In post","2022","Analysis","Science and Engineering","East Anglia","Female","150","140","32000","29750"
"In post","2022","Analysis","Science and Engineering","East Anglia","Male","170","165","37190","35900"
"In post","2022","Analysis","Science and Engineering","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","30","35400","38070"
"In post","2022","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","45","36880","38070"
"In post","2022","Analysis","Science and Engineering","Hampshire and Isle of Wight","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Hampshire and Isle of Wight","Male","70","70","40860","38070"
"In post","2022","Analysis","Science and Engineering","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Inner London - West","Female","20","15","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Merseyside","Male","[c]","[c]","[c]","[c]"
