"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","Yorkshire and The Humber","HEO","Female","125","120","32200","32960"
"In post","2022","Cabinet Office","Yorkshire and The Humber","HEO","Male","140","140","32500","33000"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SEO","Female","75","70","38750","38420"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SEO","Male","40","35","38810","38650"
"In post","2022","Chancellor's other departments","London","AO","Female","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","AO","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","EO","Female","20","20","[c]","[c]"
"In post","2022","Chancellor's other departments","London","EO","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","G6","Female","45","40","83530","78140"
"In post","2022","Chancellor's other departments","London","G6","Male","60","60","95580","89720"
"In post","2022","Chancellor's other departments","London","G7","Female","25","25","[c]","[c]"
"In post","2022","Chancellor's other departments","London","G7","Male","45","45","56240","57250"
"In post","2022","Chancellor's other departments","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","London","HEO","Female","25","25","[c]","[c]"
"In post","2022","Chancellor's other departments","London","HEO","Male","40","40","36290","35710"
"In post","2022","Chancellor's other departments","London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","London","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","SEO","Female","25","25","[c]","[c]"
"In post","2022","Chancellor's other departments","London","SEO","Male","20","20","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","G7","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","SEO","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","G6","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","G6","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","London","G7","Female","20","15","[c]","[c]"
"In post","2022","Charity Commission","London","G7","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","London","HEO","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","London","HEO","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","SEO","Female","15","15","[c]","[c]"
"In post","2022","Charity Commission","London","SEO","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","AO","Female","15","10","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","AO","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","EO","Female","65","60","24760","24440"
"In post","2022","Charity Commission","North West (England)","EO","Male","35","35","24930","24440"
"In post","2022","Charity Commission","North West (England)","G6","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","G7","Female","20","20","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","G7","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","HEO","Female","65","60","29210","29160"
"In post","2022","Charity Commission","North West (England)","HEO","Male","50","50","29040","29160"
"In post","2022","Charity Commission","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","SEO","Female","30","30","37240","37910"
"In post","2022","Charity Commission","North West (England)","SEO","Male","35","35","37680","37910"
"In post","2022","Charity Commission","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","EO","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","HEO","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","HEO","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","SEO","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","AO","Female","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","AO","Male","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","EO","Female","35","30","27870","27830"
"In post","2022","Competition and Markets Authority","London","EO","Male","30","30","28620","28170"
"In post","2022","Competition and Markets Authority","London","G6","Female","90","85","76070","75140"
"In post","2022","Competition and Markets Authority","London","G6","Male","95","90","76240","75140"
"In post","2022","Competition and Markets Authority","London","G7","Female","105","100","57050","56360"
"In post","2022","Competition and Markets Authority","London","G7","Male","110","110","57700","56630"
"In post","2022","Competition and Markets Authority","London","HEO","Female","75","70","34860","34570"
"In post","2022","Competition and Markets Authority","London","HEO","Male","60","60","34790","34570"
"In post","2022","Competition and Markets Authority","London","SCS level","Female","50","45","105350","99510"
"In post","2022","Competition and Markets Authority","London","SCS level","Male","70","70","109800","100340"
"In post","2022","Competition and Markets Authority","London","SEO","Female","35","35","43340","43490"
"In post","2022","Competition and Markets Authority","London","SEO","Male","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G6","Female","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G6","Male","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G7","Female","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G7","Male","10","10","[c]","[c]"
