"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Female","50","50","91890","88930"
"In post","2022","Declared non-disabled","Unknown","SCS level","Male","50","50","101240","89600"
"In post","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO","Female","415","390","40970","40520"
"In post","2022","Declared non-disabled","Unknown","SEO","Male","505","495","42440","40520"
"In post","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Female","235","205","32980","34340"
"In post","2022","Declared non-disabled","Unknown","Unknown","Male","115","110","32710","34340"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","AA","Female","4630","3995","20320","20560"
"In post","2022","Declared non-disabled","White","AA","Male","4790","4585","20490","20310"
"In post","2022","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","AO","Female","35985","30840","22330","21260"
"In post","2022","Declared non-disabled","White","AO","Male","24175","23270","24410","21840"
"In post","2022","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","EO","Female","39120","34930","27420","27570"
"In post","2022","Declared non-disabled","White","EO","Male","27920","26905","27910","27570"
"In post","2022","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","G6","Female","5415","5105","68350","67000"
"In post","2022","Declared non-disabled","White","G6","Male","6115","5980","69170","67910"
"In post","2022","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","G7","Female","13830","13065","54850","54240"
"In post","2022","Declared non-disabled","White","G7","Male","14620","14335","55570","54900"
"In post","2022","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","HEO","Female","23095","21705","33330","33180"
"In post","2022","Declared non-disabled","White","HEO","Male","20420","19965","33990","33370"
"In post","2022","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","SCS level","Female","2060","1960","87080","79990"
"In post","2022","Declared non-disabled","White","SCS level","Male","2400","2360","91630","83230"
"In post","2022","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","SEO","Female","16760","15835","41450","40520"
"In post","2022","Declared non-disabled","White","SEO","Male","16355","16000","42290","40660"
"In post","2022","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","Unknown","Female","7720","7120","30540","28200"
"In post","2022","Declared non-disabled","White","Unknown","Male","3105","3010","34930","31600"
"In post","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","AA","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","AA","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","AO","Female","190","155","22570","21260"
"In post","2022","Undeclared","Asian","AO","Male","155","145","23970","21330"
"In post","2022","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","EO","Female","210","190","28710","27570"
"In post","2022","Undeclared","Asian","EO","Male","205","200","28550","27570"
"In post","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","G6","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","G6","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","G7","Female","60","60","56400","56690"
"In post","2022","Undeclared","Asian","G7","Male","60","60","55790","54610"
"In post","2022","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","HEO","Female","115","110","34390","34260"
"In post","2022","Undeclared","Asian","HEO","Male","130","125","34350","33540"
"In post","2022","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SEO","Female","60","55","42520","41950"
"In post","2022","Undeclared","Asian","SEO","Male","60","60","42280","40950"
"In post","2022","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Female","30","30","30400","28090"
"In post","2022","Undeclared","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","AA","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","Black","AA","Male","35","30","25070","25720"
"In post","2022","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","AO","Female","125","110","26260","25110"
"In post","2022","Undeclared","Black","AO","Male","80","75","29980","31650"
"In post","2022","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","EO","Female","135","130","30170","30160"
"In post","2022","Undeclared","Black","EO","Male","85","80","30620","30750"
"In post","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","G7","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Black","G7","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","HEO","Female","70","70","35360","34850"
"In post","2022","Undeclared","Black","HEO","Male","45","45","36140","35500"
"In post","2022","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SEO","Female","35","35","41770","41750"
"In post","2022","Undeclared","Black","SEO","Male","30","30","43920","42420"
"In post","2022","Undeclared","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Female","40","35","33230","31100"
"In post","2022","Undeclared","Black","Unknown","Male","20","15","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","AA","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","AA","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","AO","Female","45","40","23350","22020"
"In post","2022","Undeclared","Mixed","AO","Male","60","55","25880","22980"
"In post","2022","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","EO","Female","60","55","28400","27570"
"In post","2022","Undeclared","Mixed","EO","Male","45","45","28230","27570"
"In post","2022","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","G6","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","G7","Female","35","30","54740","54000"
"In post","2022","Undeclared","Mixed","G7","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","HEO","Female","30","30","33520","33190"
"In post","2022","Undeclared","Mixed","HEO","Male","45","45","34500","34640"
"In post","2022","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SEO","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Mixed","SEO","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AO","Female","15","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AO","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G7","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G7","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","HEO","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","HEO","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","AA","Female","35","30","20180","19810"
"In post","2022","Undeclared","Undeclared","AA","Male","110","105","20190","19810"
"In post","2022","Undeclared","Undeclared","AO","Female","500","430","22620","21830"
"In post","2022","Undeclared","Undeclared","AO","Male","795","755","24680","22080"
"In post","2022","Undeclared","Undeclared","EO","Female","655","590","27930","27570"
"In post","2022","Undeclared","Undeclared","EO","Male","1050","1005","28440","27570"
"In post","2022","Undeclared","Undeclared","G6","Female","90","85","69110","67910"
"In post","2022","Undeclared","Undeclared","G6","Male","215","210","70050","68720"
"In post","2022","Undeclared","Undeclared","G7","Female","225","220","55450","55210"
"In post","2022","Undeclared","Undeclared","G7","Male","575","565","56530","55210"
"In post","2022","Undeclared","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","HEO","Female","455","420","34040","33370"
"In post","2022","Undeclared","Undeclared","HEO","Male","955","925","34340","33370"
"In post","2022","Undeclared","Undeclared","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SCS level","Male","55","55","81640","77070"
"In post","2022","Undeclared","Undeclared","SEO","Female","335","320","42020","40850"
"In post","2022","Undeclared","Undeclared","SEO","Male","785","765","42690","41430"
"In post","2022","Undeclared","Undeclared","Unknown","Female","85","75","31770","31420"
"In post","2022","Undeclared","Undeclared","Unknown","Male","115","110","37540","34340"
"In post","2022","Undeclared","Unknown","AA","Female","40","35","21280","20890"
"In post","2022","Undeclared","Unknown","AA","Male","55","55","21390","20890"
"In post","2022","Undeclared","Unknown","AO","Female","170","140","23720","22080"
"In post","2022","Undeclared","Unknown","AO","Male","200","180","28240","28550"
"In post","2022","Undeclared","Unknown","EO","Female","105","95","28760","27570"
