"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","Human Resources","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Charity Commission","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","London","Unknown","5","5","[c]","[c]"
"In post","2022","Charity Commission","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","London","Unknown","15","15","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Outside London","Heterosexual / straight","130","120","31500","29160"
"In post","2022","Charity Commission","Operational Delivery","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Outside London","Unknown","95","90","27350","25790"
"In post","2022","Charity Commission","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Charity Commission","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","Heterosexual / straight","60","60","57350","56680"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","Heterosexual / straight","75","70","65380","59140"
"In post","2022","Competition and Markets Authority","Economics","London","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","London","Heterosexual / straight","30","30","48430","42770"
"In post","2022","Competition and Markets Authority","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","Heterosexual / straight","110","105","68010","71370"
"In post","2022","Competition and Markets Authority","Legal","London","LGBO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","London","Unknown","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","London","Heterosexual / straight","270","260","61890","57530"
"In post","2022","Competition and Markets Authority","Project Delivery","London","LGBO","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","London","Unknown","20","20","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","Heterosexual / straight","35","35","55900","55860"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
