"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Land Registry","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","SEO/HEO","Heterosexual / straight","30","[c]","38160","38450"
"Leaver CS","2022","HM Land Registry","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","AA/AO","Heterosexual / straight","300","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","AA/AO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","AA/AO","Heterosexual / straight","390","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","AA/AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","AA/AO","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","EO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","Unknown","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","AA/AO","Heterosexual / straight","175","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","AA/AO","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","155","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","AA/AO","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","AA/AO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
