"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Black","Communications","Communications","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Tax","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Counter Fraud","60","50","28620","27570"
"In post","2022","Declared disabled","Black","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Legal","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Operational Delivery","20","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Tax","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Operational Delivery","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Digital, Data and Technology","45","40","40500","38790"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Finance","25","25","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Human Resources","35","35","41310","40310"
"In post","2022","Declared disabled","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Legal","40","40","53210","55450"
"In post","2022","Declared disabled","Black","Legal","Operational Delivery","25","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Other","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Commercial","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","International Trade","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Operational Delivery","1065","1000","30100","29290"
"In post","2022","Declared disabled","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Other","45","40","29570","31060"
"In post","2022","Declared disabled","Black","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Policy","130","125","38500","34200"
"In post","2022","Declared disabled","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Science and Engineering","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Statistics","[c]","[c]","[c]","[c]"
