"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Mixed","Female","Undeclared","85","75","33750","27570"
"In post","2022","50-59","Mixed","Female","Unknown","90","80","36170","28670"
"In post","2022","50-59","Mixed","Male","Heterosexual / straight","525","515","38770","33900"
"In post","2022","50-59","Mixed","Male","LGBO","55","55","37840","34290"
"In post","2022","50-59","Mixed","Male","Undeclared","70","65","38890","31760"
"In post","2022","50-59","Mixed","Male","Unknown","60","60","37430","31650"
"In post","2022","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Female","Heterosexual / straight","200","190","36810","31060"
"In post","2022","50-59","Other ethnicity","Female","LGBO","15","10","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Female","Undeclared","35","30","35420","29500"
"In post","2022","50-59","Other ethnicity","Female","Unknown","45","40","40750","32890"
"In post","2022","50-59","Other ethnicity","Male","Heterosexual / straight","200","195","36850","33110"
"In post","2022","50-59","Other ethnicity","Male","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Male","Undeclared","55","55","39810","35200"
"In post","2022","50-59","Other ethnicity","Male","Unknown","40","40","35720","31650"
"In post","2022","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Female","Heterosexual / straight","500","470","33010","28920"
"In post","2022","50-59","Undeclared","Female","LGBO","30","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Female","Undeclared","1965","1810","33750","29480"
"In post","2022","50-59","Undeclared","Female","Unknown","820","705","30480","27570"
"In post","2022","50-59","Undeclared","Male","Heterosexual / straight","550","540","36320","31920"
"In post","2022","50-59","Undeclared","Male","LGBO","60","55","37400","31650"
"In post","2022","50-59","Undeclared","Male","Undeclared","2985","2915","37960","33680"
"In post","2022","50-59","Undeclared","Male","Unknown","760","725","35550","31880"
"In post","2022","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Female","Heterosexual / straight","515","470","34790","28920"
"In post","2022","50-59","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Female","Undeclared","315","295","40210","34530"
"In post","2022","50-59","Unknown","Female","Unknown","5560","5070","33830","27570"
"In post","2022","50-59","Unknown","Male","Heterosexual / straight","370","360","37850","33080"
"In post","2022","50-59","Unknown","Male","LGBO","35","35","36770","32770"
"In post","2022","50-59","Unknown","Male","Undeclared","275","265","44780","40180"
"In post","2022","50-59","Unknown","Male","Unknown","6150","5930","38170","33370"
"In post","2022","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Female","Heterosexual / straight","46860","42855","33710","27570"
"In post","2022","50-59","White","Female","LGBO","1285","1220","35490","31040"
"In post","2022","50-59","White","Female","Undeclared","5005","4500","32470","27570"
"In post","2022","50-59","White","Female","Unknown","6500","5605","31220","27570"
"In post","2022","50-59","White","Male","Heterosexual / straight","37805","36935","38520","33370"
"In post","2022","50-59","White","Male","LGBO","1840","1790","38090","31990"
"In post","2022","50-59","White","Male","Undeclared","3830","3715","36880","31990"
"In post","2022","50-59","White","Male","Unknown","5165","4980","36650","31650"
"In post","2022","50-59","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Female","Heterosexual / straight","640","535","31190","28650"
"In post","2022","60-64","Asian","Female","LGBO","25","20","[c]","[c]"
"In post","2022","60-64","Asian","Female","Undeclared","125","105","28370","25630"
"In post","2022","60-64","Asian","Female","Unknown","165","140","30120","27570"
"In post","2022","60-64","Asian","Male","Heterosexual / straight","500","460","34980","29790"
"In post","2022","60-64","Asian","Male","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","Asian","Male","Undeclared","50","45","31690","29030"
"In post","2022","60-64","Asian","Male","Unknown","80","70","33620","30150"
"In post","2022","60-64","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Female","Heterosexual / straight","685","625","31000","29080"
"In post","2022","60-64","Black","Female","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Female","Undeclared","65","55","29010","27570"
"In post","2022","60-64","Black","Female","Unknown","125","105","29620","27570"
"In post","2022","60-64","Black","Male","Heterosexual / straight","435","415","33450","31040"
"In post","2022","60-64","Black","Male","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Black","Male","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","Black","Male","Unknown","70","65","34260","31530"
"In post","2022","60-64","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Female","Heterosexual / straight","175","150","31450","27570"
"In post","2022","60-64","Mixed","Female","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","60-64","Mixed","Female","Unknown","30","20","[c]","[c]"
"In post","2022","60-64","Mixed","Male","Heterosexual / straight","115","105","39450","33440"
"In post","2022","60-64","Mixed","Male","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","60-64","Mixed","Male","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Female","Heterosexual / straight","50","45","32470","29710"
"In post","2022","60-64","Other ethnicity","Female","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Female","Unknown","15","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Male","Heterosexual / straight","50","45","40370","33370"
"In post","2022","60-64","Other ethnicity","Male","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Male","Unknown","20","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Female","Heterosexual / straight","140","120","28830","26400"
"In post","2022","60-64","Undeclared","Female","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Female","Undeclared","585","480","32190","27570"
"In post","2022","60-64","Undeclared","Female","Unknown","240","180","28960","27570"
"In post","2022","60-64","Undeclared","Male","Heterosexual / straight","155","130","31490","27930"
"In post","2022","60-64","Undeclared","Male","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Male","Undeclared","795","680","36040","33090"
"In post","2022","60-64","Undeclared","Male","Unknown","250","205","36590","32060"
"In post","2022","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Heterosexual / straight","160","125","29200","22410"
"In post","2022","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Undeclared","80","70","37060","29640"
"In post","2022","60-64","Unknown","Female","Unknown","1440","1185","29200","24800"
"In post","2022","60-64","Unknown","Male","Heterosexual / straight","125","110","33820","28920"
"In post","2022","60-64","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Male","Undeclared","70","60","44190","37120"
"In post","2022","60-64","Unknown","Male","Unknown","1640","1425","34590","30930"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Female","Heterosexual / straight","12910","10315","29770","27130"
"In post","2022","60-64","White","Female","LGBO","235","190","32320","27570"
"In post","2022","60-64","White","Female","Undeclared","1610","1240","28060","26120"
"In post","2022","60-64","White","Female","Unknown","2045","1505","28610","26400"
"In post","2022","60-64","White","Male","Heterosexual / straight","11180","9690","35180","30820"
"In post","2022","60-64","White","Male","LGBO","370","320","33880","28310"
"In post","2022","60-64","White","Male","Undeclared","1220","1025","34670","30250"
"In post","2022","60-64","White","Male","Unknown","1655","1325","35540","31650"
"In post","2022","60-64","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Female","Heterosexual / straight","245","185","28910","26400"
"In post","2022","65+","Asian","Female","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Asian","Female","Undeclared","60","45","27560","26400"
"In post","2022","65+","Asian","Female","Unknown","75","55","29400","25460"
"In post","2022","65+","Asian","Male","Heterosexual / straight","255","210","33050","29030"
"In post","2022","65+","Asian","Male","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Asian","Male","Undeclared","35","30","28260","26400"
"In post","2022","65+","Asian","Male","Unknown","60","50","35790","30570"
"In post","2022","65+","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Female","Heterosexual / straight","165","140","30160","26400"
"In post","2022","65+","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","65+","Black","Female","Unknown","35","30","31170","29010"
"In post","2022","65+","Black","Male","Heterosexual / straight","130","125","30340","28310"
"In post","2022","65+","Black","Male","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Black","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Black","Male","Unknown","30","25","32100","28210"
"In post","2022","65+","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Female","Heterosexual / straight","45","35","27830","27120"
"In post","2022","65+","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Female","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Mixed","Male","Heterosexual / straight","55","45","36470","31060"
"In post","2022","65+","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Male","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Female","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Male","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Female","Heterosexual / straight","45","35","27340","25970"
"In post","2022","65+","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Female","Undeclared","150","110","28920","26940"
"In post","2022","65+","Undeclared","Female","Unknown","95","65","28370","27550"
"In post","2022","65+","Undeclared","Male","Heterosexual / straight","50","40","31930","30720"
"In post","2022","65+","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
