"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Property","G6","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","G7","Female","45","45","54110","54070"
"In post","2022","Declared disabled","Property","G7","Male","60","60","55400","54700"
"In post","2022","Declared disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","HEO","Female","95","90","33250","33300"
"In post","2022","Declared disabled","Property","HEO","Male","90","85","33910","33300"
"In post","2022","Declared disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SEO","Female","60","55","40770","40420"
"In post","2022","Declared disabled","Property","SEO","Male","65","65","42740","42440"
"In post","2022","Declared disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","AA","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Security","AA","Male","115","105","20500","19810"
"In post","2022","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","AO","Female","55","50","26800","22330"
"In post","2022","Declared disabled","Security","AO","Male","165","165","31440","29890"
"In post","2022","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","EO","Female","80","75","27550","26700"
"In post","2022","Declared disabled","Security","EO","Male","90","85","33260","29240"
"In post","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","G6","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","G7","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","G7","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","HEO","Female","70","65","33490","33300"
"In post","2022","Declared disabled","Security","HEO","Male","110","110","35720","33890"
"In post","2022","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SEO","Female","30","30","43540","42390"
"In post","2022","Declared disabled","Security","SEO","Male","55","55","44910","43860"
"In post","2022","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA","Female","230","200","20800","21050"
"In post","2022","Declared disabled","Unknown","AA","Male","250","240","20200","19810"
"In post","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AO","Female","845","755","22570","21680"
"In post","2022","Declared disabled","Unknown","AO","Male","535","510","22670","21680"
"In post","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","Female","1015","935","27500","27230"
"In post","2022","Declared disabled","Unknown","EO","Male","880","840","27740","27280"
"In post","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G6","Female","120","115","71890","70330"
"In post","2022","Declared disabled","Unknown","G6","Male","100","95","72220","70540"
"In post","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G7","Female","285","275","56490","57190"
"In post","2022","Declared disabled","Unknown","G7","Male","240","235","57640","57460"
"In post","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HEO","Female","690","645","34260","33930"
"In post","2022","Declared disabled","Unknown","HEO","Male","525","510","34400","33750"
"In post","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","Female","40","35","88640","83230"
"In post","2022","Declared disabled","Unknown","SCS level","Male","40","40","90110","82260"
"In post","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO","Female","420","405","42230","41950"
"In post","2022","Declared disabled","Unknown","SEO","Male","375","370","43040","42050"
"In post","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AO","Female","90","85","22100","21510"
"In post","2022","Declared non-disabled","Analysis","AO","Male","85","85","21680","21260"
"In post","2022","Declared non-disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","EO","Female","300","280","26880","26360"
"In post","2022","Declared non-disabled","Analysis","EO","Male","270","270","26970","26670"
"In post","2022","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","G6","Female","220","200","70270","67180"
"In post","2022","Declared non-disabled","Analysis","G6","Male","260","255","74600","69190"
"In post","2022","Declared non-disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","G7","Female","630","585","54690","54110"
"In post","2022","Declared non-disabled","Analysis","G7","Male","890","870","54970","54650"
"In post","2022","Declared non-disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","HEO","Female","750","725","33280","32970"
"In post","2022","Declared non-disabled","Analysis","HEO","Male","855","845","33460","33350"
"In post","2022","Declared non-disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","SCS level","Female","60","55","82320","78620"
"In post","2022","Declared non-disabled","Analysis","SCS level","Male","85","85","92970","82490"
"In post","2022","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","SEO","Female","570","530","40460","39980"
"In post","2022","Declared non-disabled","Analysis","SEO","Male","605","595","40800","40180"
"In post","2022","Declared non-disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","AA","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","AO","Female","80","70","22120","21840"
"In post","2022","Declared non-disabled","Commercial","AO","Male","65","65","21810","21840"
"In post","2022","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","EO","Female","295","275","26500","26410"
"In post","2022","Declared non-disabled","Commercial","EO","Male","185","180","26720","26580"
"In post","2022","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","G6","Female","125","125","67970","65440"
"In post","2022","Declared non-disabled","Commercial","G6","Male","170","170","69280","67150"
"In post","2022","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","G7","Female","255","245","52820","52600"
"In post","2022","Declared non-disabled","Commercial","G7","Male","270","270","53660","53720"
"In post","2022","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","HEO","Female","445","425","32840","33000"
"In post","2022","Declared non-disabled","Commercial","HEO","Male","315","310","33040","33000"
"In post","2022","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","SCS level","Female","55","50","103570","95950"
"In post","2022","Declared non-disabled","Commercial","SCS level","Male","105","105","115620","106480"
"In post","2022","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","SEO","Female","525","505","40330","40520"
"In post","2022","Declared non-disabled","Commercial","SEO","Male","475","470","41160","40710"
"In post","2022","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Female","55","55","37990","37400"
"In post","2022","Declared non-disabled","Commercial","Unknown","Male","65","65","42130","40290"
"In post","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AA","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AO","Female","145","125","21900","21300"
"In post","2022","Declared non-disabled","Communications","AO","Male","115","110","21960","21250"
"In post","2022","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","EO","Female","890","840","26950","26820"
"In post","2022","Declared non-disabled","Communications","EO","Male","855","845","26960","26820"
"In post","2022","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","G6","Female","125","120","67170","66500"
"In post","2022","Declared non-disabled","Communications","G6","Male","90","90","68380","66330"
"In post","2022","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","G7","Female","320","305","55270","54850"
"In post","2022","Declared non-disabled","Communications","G7","Male","200","195","54530","54700"
"In post","2022","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","HEO","Female","690","660","33570","33370"
"In post","2022","Declared non-disabled","Communications","HEO","Male","590","585","33800","33370"
"In post","2022","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","SCS level","Female","50","45","88160","83340"
"In post","2022","Declared non-disabled","Communications","SCS level","Male","45","45","96860","85000"
"In post","2022","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","SEO","Female","520","495","41180","40520"
"In post","2022","Declared non-disabled","Communications","SEO","Male","350","350","41210","40520"
"In post","2022","Declared non-disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","AA","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","AA","Male","5","5","[c]","[c]"
