"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Other","Female","15","15","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Other","Male","40","40","39470","36280"
"In post","2022","20-29","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Operational Delivery","Female","40","35","25100","24440"
"In post","2022","20-29","Charity Commission","Operational Delivery","Male","15","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Communications","Female","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Economics","Female","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Economics","Male","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","Female","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Legal","Male","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","Female","35","35","35670","33120"
"In post","2022","20-29","Competition and Markets Authority","Project Delivery","Male","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","Female","30","30","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","Male","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","60","60","28420","27400"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","125","125","29200","29780"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","Female","50","50","38530","33880"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","Male","105","105","40130","35640"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","Female","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","Male","25","25","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Female","45","45","33610","30770"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","Male","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Legal","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","385","375","27530","24250"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","265","265","29050","24250"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Research","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","Female","830","825","40880","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","Male","760","755","42190","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","50","50","34290","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","30","30","34070","32250"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","115","115","30340","30930"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","135","130","31570","30930"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Security","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Statistics","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Commercial","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Commercial","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Communications","Female","20","20","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Communications","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Economics","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Economics","Male","40","40","44370","38020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Finance","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Finance","Male","15","15","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Human Resources","Male","10","10","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","International Trade","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Other","Female","25","25","[c]","[c]"
