"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G6","Female","Heterosexual / straight","40","40","67600","67260"
"In post","2022","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G6","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","G6","Male","Heterosexual / straight","35","30","72360","69360"
"In post","2022","Other ethnicity","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","G6","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G7","Female","Heterosexual / straight","110","105","56070","54700"
"In post","2022","Other ethnicity","G7","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","G7","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Other ethnicity","G7","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Other ethnicity","G7","Male","Heterosexual / straight","100","100","55960","54700"
"In post","2022","Other ethnicity","G7","Male","LGBO","30","25","[c]","[c]"
"In post","2022","Other ethnicity","G7","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Other ethnicity","G7","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Female","Heterosexual / straight","195","190","34070","33720"
"In post","2022","Other ethnicity","HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Male","Heterosexual / straight","145","145","34890","34710"
"In post","2022","Other ethnicity","HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Female","Heterosexual / straight","125","120","42050","40660"
"In post","2022","Other ethnicity","SEO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Male","Heterosexual / straight","115","115","43310","41240"
"In post","2022","Other ethnicity","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","60","55","31290","28690"
"In post","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","AA","Female","Heterosexual / straight","35","30","20750","20890"
"In post","2022","Undeclared","AA","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","AA","Female","Undeclared","80","65","20450","20190"
"In post","2022","Undeclared","AA","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","AA","Male","Heterosexual / straight","40","35","20600","20760"
"In post","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","AA","Male","Undeclared","190","180","20070","19810"
"In post","2022","Undeclared","AA","Male","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","AO","Female","Heterosexual / straight","380","330","22360","21490"
"In post","2022","Undeclared","AO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","AO","Female","Undeclared","1085","935","22480","21680"
"In post","2022","Undeclared","AO","Female","Unknown","580","440","21880","21260"
"In post","2022","Undeclared","AO","Male","Heterosexual / straight","350","335","24610","22670"
"In post","2022","Undeclared","AO","Male","LGBO","70","65","25620","23740"
"In post","2022","Undeclared","AO","Male","Undeclared","1345","1275","24370","21840"
"In post","2022","Undeclared","AO","Male","Unknown","415","385","22830","21260"
"In post","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","EO","Female","Heterosexual / straight","465","420","28580","27570"
"In post","2022","Undeclared","EO","Female","LGBO","35","30","29170","27620"
"In post","2022","Undeclared","EO","Female","Undeclared","1375","1230","27990","27570"
"In post","2022","Undeclared","EO","Female","Unknown","700","590","28740","27570"
"In post","2022","Undeclared","EO","Male","Heterosexual / straight","515","495","29250","27590"
"In post","2022","Undeclared","EO","Male","LGBO","50","50","28970","27570"
"In post","2022","Undeclared","EO","Male","Undeclared","1940","1850","28470","27570"
"In post","2022","Undeclared","EO","Male","Unknown","530","490","29410","27570"
"In post","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","G6","Female","Heterosexual / straight","45","40","67170","66090"
"In post","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","G6","Female","Undeclared","160","150","69260","67930"
"In post","2022","Undeclared","G6","Female","Unknown","45","40","69420","67630"
"In post","2022","Undeclared","G6","Male","Heterosexual / straight","50","50","69870","68950"
"In post","2022","Undeclared","G6","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","G6","Male","Undeclared","395","380","69820","68700"
"In post","2022","Undeclared","G6","Male","Unknown","60","55","68880","67910"
"In post","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","G7","Female","Heterosexual / straight","115","110","55460","54700"
"In post","2022","Undeclared","G7","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","G7","Female","Undeclared","430","410","55730","55200"
"In post","2022","Undeclared","G7","Female","Unknown","125","115","53890","54070"
"In post","2022","Undeclared","G7","Male","Heterosexual / straight","150","150","56630","55920"
"In post","2022","Undeclared","G7","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","G7","Male","Undeclared","1000","980","56390","55210"
"In post","2022","Undeclared","G7","Male","Unknown","300","290","53830","54240"
"In post","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HEO","Female","Heterosexual / straight","195","185","33970","33700"
"In post","2022","Undeclared","HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","HEO","Female","Undeclared","850","790","34100","33370"
"In post","2022","Undeclared","HEO","Female","Unknown","220","200","34450","33670"
"In post","2022","Undeclared","HEO","Male","Heterosexual / straight","270","260","34980","33930"
"In post","2022","Undeclared","HEO","Male","LGBO","25","20","[c]","[c]"
"In post","2022","Undeclared","HEO","Male","Undeclared","1640","1595","34660","33600"
"In post","2022","Undeclared","HEO","Male","Unknown","295","280","34220","33450"
"In post","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SCS level","Female","Undeclared","55","50","86480","80220"
"In post","2022","Undeclared","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SCS level","Male","Undeclared","95","95","87860","80150"
"In post","2022","Undeclared","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SEO","Female","Heterosexual / straight","115","110","41000","40550"
"In post","2022","Undeclared","SEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","SEO","Female","Undeclared","665","625","41840","40600"
"In post","2022","Undeclared","SEO","Female","Unknown","150","140","41480","40520"
"In post","2022","Undeclared","SEO","Male","Heterosexual / straight","195","190","42640","41750"
"In post","2022","Undeclared","SEO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","SEO","Male","Undeclared","1320","1285","42860","41740"
"In post","2022","Undeclared","SEO","Male","Unknown","265","250","41680","40520"
"In post","2022","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Female","Heterosexual / straight","75","70","31100","30200"
"In post","2022","Undeclared","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Female","Undeclared","200","185","31860","32090"
"In post","2022","Undeclared","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Male","Heterosexual / straight","50","45","31830","30750"
"In post","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Male","Undeclared","255","245","37810","37170"
"In post","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Female","Heterosexual / straight","90","70","20570","20890"
"In post","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Female","Undeclared","40","35","20780","20890"
"In post","2022","Unknown","AA","Female","Unknown","1655","1465","20920","20950"
"In post","2022","Unknown","AA","Male","Heterosexual / straight","85","80","20670","20890"
"In post","2022","Unknown","AA","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","AA","Male","Undeclared","40","40","20860","20890"
"In post","2022","Unknown","AA","Male","Unknown","1545","1475","21020","20890"
"In post","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AO","Female","Heterosexual / straight","505","420","22600","21840"
"In post","2022","Unknown","AO","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","AO","Female","Undeclared","175","150","22740","21960"
"In post","2022","Unknown","AO","Female","Unknown","9590","8625","22550","21300"
"In post","2022","Unknown","AO","Male","Heterosexual / straight","380","365","25420","24310"
"In post","2022","Unknown","AO","Male","LGBO","35","35","25740","22600"
"In post","2022","Unknown","AO","Male","Undeclared","140","130","25630","23860"
"In post","2022","Unknown","AO","Male","Unknown","8490","8225","23720","21680"
"In post","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Heterosexual / straight","370","335","27850","27570"
"In post","2022","Unknown","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","EO","Female","Undeclared","240","225","27560","27270"
"In post","2022","Unknown","EO","Female","Unknown","7390","6930","27770","27240"
"In post","2022","Unknown","EO","Male","Heterosexual / straight","340","330","28640","27570"
