"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Undeclared","Outside London","Male","170","[c]","36130","33430"
"Leaver CS","2022","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","Female","110","[c]","55130","52340"
"Leaver CS","2022","50-59","Unknown","London","Male","120","[c]","52230","42470"
"Leaver CS","2022","50-59","Unknown","Outside London","Female","460","[c]","32440","26700"
"Leaver CS","2022","50-59","Unknown","Outside London","Male","480","[c]","33530","27570"
"Leaver CS","2022","50-59","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","60","[c]","47400","37000"
"Leaver CS","2022","50-59","White","London","Female","410","[c]","47950","41080"
"Leaver CS","2022","50-59","White","London","Male","360","[c]","52080","43870"
"Leaver CS","2022","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Outside London","Female","2830","[c]","32520","27570"
"Leaver CS","2022","50-59","White","Outside London","Male","2210","[c]","35160","29290"
"Leaver CS","2022","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Unknown","Female","40","[c]","27150","21840"
"Leaver CS","2022","50-59","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","London","Female","50","[c]","34010","30890"
"Leaver CS","2022","60-64","Asian","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","London","Female","50","[c]","34990","31060"
"Leaver CS","2022","60-64","Black","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","Male","40","[c]","42150","38800"
"Leaver CS","2022","60-64","Undeclared","Outside London","Female","125","[c]","29060","26670"
"Leaver CS","2022","60-64","Undeclared","Outside London","Male","205","[c]","33800","29540"
"Leaver CS","2022","60-64","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Outside London","Female","255","[c]","29180","23510"
"Leaver CS","2022","60-64","Unknown","Outside London","Male","290","[c]","36690","35000"
"Leaver CS","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","55","[c]","44880","39040"
"Leaver CS","2022","60-64","White","London","Female","255","[c]","47980","43780"
"Leaver CS","2022","60-64","White","London","Male","335","[c]","54950","47220"
"Leaver CS","2022","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Outside London","Female","2245","[c]","31440","27570"
"Leaver CS","2022","60-64","White","Outside London","Male","1880","[c]","36770","32320"
"Leaver CS","2022","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Unknown","Female","50","[c]","27160","21840"
"Leaver CS","2022","60-64","White","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","London","Female","60","[c]","31790","25630"
"Leaver CS","2022","65+","Asian","London","Male","45","[c]","31850","29080"
"Leaver CS","2022","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Outside London","Female","90","[c]","26390","25430"
"Leaver CS","2022","65+","Undeclared","Outside London","Male","125","[c]","31500","27570"
"Leaver CS","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","Female","160","[c]","28250","23780"
"Leaver CS","2022","65+","Unknown","Outside London","Male","205","[c]","32420","26130"
"Leaver CS","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","London","Female","180","[c]","38520","30780"
"Leaver CS","2022","65+","White","London","Male","215","[c]","43670","38450"
"Leaver CS","2022","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Outside London","Female","1730","[c]","26450","24030"
"Leaver CS","2022","65+","White","Outside London","Male","1665","[c]","31390","27570"
"Leaver CS","2022","65+","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","Female","35","[c]","22950","21840"
"Leaver CS","2022","65+","White","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
