"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO/HEO","Heterosexual / straight","95","90","36230","35630"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","EO","Heterosexual / straight","215","200","22910","22290"
"In post","2022","Declared disabled","Defence Equipment and Support","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","EO","Undeclared","30","30","23030","22770"
"In post","2022","Declared disabled","Defence Equipment and Support","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","G6/G7","Heterosexual / straight","115","110","55260","54350"
"In post","2022","Declared disabled","Defence Equipment and Support","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","SEO/HEO","Heterosexual / straight","500","480","35330","34150"
"In post","2022","Declared disabled","Defence Equipment and Support","SEO/HEO","LGBO","40","40","32950","32390"
"In post","2022","Declared disabled","Defence Equipment and Support","SEO/HEO","Undeclared","85","80","37480","38270"
"In post","2022","Declared disabled","Defence Equipment and Support","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Heterosexual / straight","40","40","51230","47040"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Unknown","40","35","50980","47010"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Heterosexual / straight","45","45","34800","38070"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","LGBO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Unknown","60","60","34730","37140"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Heterosexual / straight","30","30","28030","27690"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Heterosexual / straight","175","170","57880","53750"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","LGBO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Heterosexual / straight","190","185","37510","36740"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","LGBO","45","45","37700","39570"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","45","45","55850","53350"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","50","50","35280","34020"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","Heterosexual / straight","65","60","26550","26000"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","Heterosexual / straight","125","120","55810","53760"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
