"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Science and Engineering","Undeclared","400","385","38670","36460"
"In post","2022","Undeclared","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Security","Heterosexual / straight","360","350","31700","28080"
"In post","2022","Undeclared","Security","LGBO","35","35","36830","35620"
"In post","2022","Undeclared","Security","Undeclared","345","335","36510","39070"
"In post","2022","Undeclared","Security","Unknown","35","35","42000","40190"
"In post","2022","Undeclared","Social Research","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Social Research","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Social Research","Undeclared","10","5","[c]","[c]"
"In post","2022","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Heterosexual / straight","35","35","47000","43360"
"In post","2022","Undeclared","Statistics","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Statistics","Undeclared","30","30","42330","38460"
"In post","2022","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Heterosexual / straight","280","265","36820","33370"
"In post","2022","Undeclared","Tax","LGBO","45","40","33490","30750"
"In post","2022","Undeclared","Tax","Undeclared","555","520","41410","37930"
"In post","2022","Undeclared","Tax","Unknown","55","50","41210","35980"
"In post","2022","Undeclared","Unknown","Heterosexual / straight","430","415","40270","35070"
"In post","2022","Undeclared","Unknown","LGBO","65","65","39810","34590"
"In post","2022","Undeclared","Unknown","Undeclared","285","280","43090","38290"
"In post","2022","Undeclared","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Heterosexual / straight","520","505","39020","36810"
"In post","2022","Unknown","Commercial","LGBO","45","40","39860","39360"
"In post","2022","Unknown","Commercial","Undeclared","170","170","44520","40650"
"In post","2022","Unknown","Commercial","Unknown","530","510","37790","35000"
"In post","2022","Unknown","Communications","Heterosexual / straight","295","290","41380","38160"
"In post","2022","Unknown","Communications","LGBO","45","45","38340","37910"
"In post","2022","Unknown","Communications","Undeclared","185","180","45160","40650"
"In post","2022","Unknown","Communications","Unknown","540","530","43370","39530"
"In post","2022","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Heterosexual / straight","55","50","34780","31000"
"In post","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","250","240","32690","27570"
"In post","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","1090","1070","41730","38360"
"In post","2022","Unknown","Digital, Data and Technology","LGBO","95","95","39670","36500"
"In post","2022","Unknown","Digital, Data and Technology","Undeclared","205","205","43120","39300"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","2785","2750","42410","38550"
"In post","2022","Unknown","Economics","Heterosexual / straight","140","140","43950","39840"
"In post","2022","Unknown","Economics","LGBO","15","10","[c]","[c]"
"In post","2022","Unknown","Economics","Undeclared","30","30","45330","40650"
"In post","2022","Unknown","Economics","Unknown","295","290","43200","35050"
"In post","2022","Unknown","Finance","Heterosexual / straight","695","675","39630","36500"
"In post","2022","Unknown","Finance","LGBO","40","40","36490","32790"
"In post","2022","Unknown","Finance","Undeclared","260","255","41870","36820"
"In post","2022","Unknown","Finance","Unknown","955","915","38940","36050"
"In post","2022","Unknown","Geography","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Unknown","110","105","30440","29290"
"In post","2022","Unknown","Human Resources","Heterosexual / straight","535","510","36030","32260"
"In post","2022","Unknown","Human Resources","LGBO","50","50","31570","27270"
"In post","2022","Unknown","Human Resources","Undeclared","130","125","33740","30620"
"In post","2022","Unknown","Human Resources","Unknown","710","685","37370","33120"
"In post","2022","Unknown","Inspector of Education and Training","Heterosexual / straight","40","35","55970","51360"
"In post","2022","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Heterosexual / straight","90","85","36460","33300"
"In post","2022","Unknown","Intelligence Analysis","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Unknown","245","240","34240","31220"
"In post","2022","Unknown","Internal Audit","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","International Trade","Heterosexual / straight","160","160","47310","44030"
"In post","2022","Unknown","International Trade","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","International Trade","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","Unknown","400","400","45300","39800"
"In post","2022","Unknown","Knowledge and Information Management","Heterosexual / straight","70","65","34580","30280"
"In post","2022","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","175","165","37510","33300"
"In post","2022","Unknown","Legal","Heterosexual / straight","690","660","46870","48080"
"In post","2022","Unknown","Legal","LGBO","30","30","43170","44660"
"In post","2022","Unknown","Legal","Undeclared","75","75","48260","48080"
"In post","2022","Unknown","Legal","Unknown","1725","1635","43950","37930"
"In post","2022","Unknown","Medicine","Heterosexual / straight","260","235","59370","45840"
"In post","2022","Unknown","Medicine","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Medicine","Undeclared","85","80","74720","78190"
"In post","2022","Unknown","Medicine","Unknown","395","340","57910","45840"
"In post","2022","Unknown","Operational Delivery","Heterosexual / straight","8645","8095","32390","30210"
"In post","2022","Unknown","Operational Delivery","LGBO","575","560","30890","27640"
"In post","2022","Unknown","Operational Delivery","Undeclared","1205","1130","37150","33350"
"In post","2022","Unknown","Operational Delivery","Unknown","30555","28535","27530","24890"
"In post","2022","Unknown","Operational Research","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Unknown","90","85","41560","37470"
"In post","2022","Unknown","Other","Heterosexual / straight","1480","1415","31510","26900"
"In post","2022","Unknown","Other","LGBO","55","55","32590","26930"
"In post","2022","Unknown","Other","Undeclared","280","270","35960","29470"
"In post","2022","Unknown","Other","Unknown","3905","3815","35170","32550"
"In post","2022","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Unknown","40","35","56510","58810"
"In post","2022","Unknown","Policy","Heterosexual / straight","1675","1640","44720","40230"
"In post","2022","Unknown","Policy","LGBO","185","180","43520","40050"
"In post","2022","Unknown","Policy","Undeclared","495","490","45560","40650"
"In post","2022","Unknown","Policy","Unknown","3400","3330","46140","41950"
"In post","2022","Unknown","Project Delivery","Heterosexual / straight","635","615","44670","40580"
"In post","2022","Unknown","Project Delivery","LGBO","35","35","44020","42650"
"In post","2022","Unknown","Project Delivery","Undeclared","105","105","46650","41840"
"In post","2022","Unknown","Project Delivery","Unknown","1360","1320","43500","40520"
"In post","2022","Unknown","Property","Heterosexual / straight","325","315","36230","33300"
"In post","2022","Unknown","Property","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Undeclared","40","35","33080","33300"
"In post","2022","Unknown","Property","Unknown","855","825","33940","30600"
"In post","2022","Unknown","Psychology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Unknown","140","130","32440","29060"
"In post","2022","Unknown","Science and Engineering","Heterosexual / straight","570","550","41670","40450"
"In post","2022","Unknown","Science and Engineering","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Undeclared","180","165","45820","42150"
"In post","2022","Unknown","Science and Engineering","Unknown","1035","990","40380","38930"
"In post","2022","Unknown","Security","Heterosexual / straight","720","700","31480","29140"
"In post","2022","Unknown","Security","LGBO","35","35","30140","30130"
"In post","2022","Unknown","Security","Undeclared","105","105","35080","39070"
"In post","2022","Unknown","Security","Unknown","1020","1010","32090","28650"
"In post","2022","Unknown","Social Research","Heterosexual / straight","150","145","37200","38340"
"In post","2022","Unknown","Social Research","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Social Research","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Social Research","Unknown","150","150","39730","38340"
"In post","2022","Unknown","Statistics","Heterosexual / straight","165","160","41670","38340"
"In post","2022","Unknown","Statistics","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Statistics","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","265","255","38810","36840"
