"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Female","55","55","36820","34800"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Male","35","35","39240","40580"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Scottish Prison Service","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Submarine Delivery Agency","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Submarine Delivery Agency","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
