"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","London","EO","40","35","30970","30780"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","AA/AO","80","75","23610","21840"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","EO","215","190","27640","26780"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","100","95","35430","33350"
"In post","2022","Declared disabled","Education and Skills Funding Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Outside London","G6/G7","45","45","53790","50580"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Outside London","SEO/HEO","95","90","34180","36500"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","EO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","SEO/HEO","40","40","35320","37350"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","60","60","32030","30800"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","135","130","60350","59470"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","145","145","39240","38600"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","30","30","26480","26120"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","30","30","53140","51960"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","50","50","37300","34120"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","80","80","58920","56800"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","75","75","35180","34240"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","G6/G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","London","EO","35","35","29590","29280"
"In post","2022","Declared disabled","Government Legal Department","London","G6/G7","120","110","59610","60400"
"In post","2022","Declared disabled","Government Legal Department","London","SCS level","20","15","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","SEO/HEO","5","5","[c]","[c]"
