"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Department for International Trade","London","145","145","37510","31800"
"In post","2022","20-29","Analysis","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Levelling Up, Housing and Communities","London","95","90","40440","34710"
"In post","2022","20-29","Analysis","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Transport","London","150","150","40130","34710"
"In post","2022","20-29","Analysis","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Transport","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Work and Pensions","London","115","115","37660","36650"
"In post","2022","20-29","Analysis","Department for Work and Pensions","North East (England)","40","40","32220","31990"
"In post","2022","20-29","Analysis","Department for Work and Pensions","North West (England)","40","40","30640","31990"
"In post","2022","20-29","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Work and Pensions","Yorkshire and The Humber","70","70","30620","31000"
"In post","2022","20-29","Analysis","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department of Health and Social Care","London","125","125","42320","40650"
"In post","2022","20-29","Analysis","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department of Health and Social Care","Yorkshire and The Humber","25","25","38280","34810"
"In post","2022","20-29","Analysis","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","HM Revenue and Customs","London","160","160","40910","37930"
"In post","2022","20-29","Analysis","HM Revenue and Customs","North East (England)","15","15","34860","31900"
"In post","2022","20-29","Analysis","HM Revenue and Customs","North West (England)","135","135","35160","33370"
"In post","2022","20-29","Analysis","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","HM Treasury","London","20","20","39210","35690"
"In post","2022","20-29","Analysis","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Ministry of Defence","London","60","60","39360","38500"
"In post","2022","20-29","Analysis","Ministry of Defence","South East (England)","120","120","31450","29230"
"In post","2022","20-29","Analysis","Ministry of Defence","South West (England)","65","65","30890","29230"
"In post","2022","20-29","Analysis","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Ministry of Justice","London","155","155","40750","35200"
"In post","2022","20-29","Analysis","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Ministry of Justice","Yorkshire and The Humber","30","30","31210","30450"
"In post","2022","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","10","10","33630","32010"
"In post","2022","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Gas and Electricity Markets","London","45","45","34290","31000"
"In post","2022","20-29","Analysis","Office of Gas and Electricity Markets","Scotland","15","15","28810","30000"
"In post","2022","20-29","Analysis","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","UK Statistics Authority","London","115","115","35560","33710"
"In post","2022","20-29","Analysis","UK Statistics Authority","North East (England)","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","UK Statistics Authority","South East (England)","185","185","33230","30710"
"In post","2022","20-29","Analysis","UK Statistics Authority","Wales","430","425","32230","30710"
"In post","2022","20-29","Analysis","Water Services Regulation Authority","London","10","10","35120","28000"
"In post","2022","20-29","Analysis","Water Services Regulation Authority","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Attorney General's Departments","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Cabinet Office","East of England","15","15","33530","31250"
"In post","2022","20-29","Commercial","Cabinet Office","London","95","95","51550","54700"
"In post","2022","20-29","Commercial","Cabinet Office","North West (England)","45","45","37080","30940"
"In post","2022","20-29","Commercial","Cabinet Office","Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Cabinet Office","Unknown","15","15","34240","32000"
"In post","2022","20-29","Commercial","Cabinet Office","Wales","15","15","32150","30600"
"In post","2022","20-29","Commercial","Cabinet Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Cabinet Office","Yorkshire and The Humber","10","10","43200","38980"
"In post","2022","20-29","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Business, Energy and Industrial Strategy","London","15","15","39660","37110"
"In post","2022","20-29","Commercial","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Digital, Culture, Media and Sport","London","15","15","36870","34020"
"In post","2022","20-29","Commercial","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Education","North East (England)","15","15","30460","29360"
"In post","2022","20-29","Commercial","Department for Education","North West (England)","15","15","35280","36500"
"In post","2022","20-29","Commercial","Department for Education","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Education","Yorkshire and The Humber","20","20","31370","29360"
"In post","2022","20-29","Commercial","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
