"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Planning Inspectorate","Outside London","40","25","59980","65270"
"In post","2022","65+","Declared non-disabled","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Registers of Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Rural Payments Agency","Outside London","55","45","24490","21300"
"In post","2022","65+","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","75","65","41200","35360"
"In post","2022","65+","Declared non-disabled","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Public Pensions Agency","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Serious Fraud Office","London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Social Security Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Submarine Delivery Agency","Outside London","25","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The Insolvency Service","London","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The Insolvency Service","Outside London","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Health Security Agency","London","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Health Security Agency","Outside London","50","35","42870","34390"
"In post","2022","65+","Declared non-disabled","UK Hydrographic Office","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","Outside London","150","100","24360","20350"
"In post","2022","65+","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Valuation Office Agency","London","20","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Valuation Office Agency","Outside London","40","25","34340","28030"
"In post","2022","65+","Declared non-disabled","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","160","120","40770","38160"
"In post","2022","65+","Declared non-disabled","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Defence Electronics and Components Agency","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Defence Equipment and Support","Outside London","30","25","36780","33990"
"In post","2022","65+","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Work and Pensions (excl. agencies)","London","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","65","45","24880","27570"
"In post","2022","65+","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Driver and Vehicle Licensing Agency","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Driver and Vehicle Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Government Legal Department","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Courts and Tribunals Service","London","15","15","[c]","[c]"
"In post","2022","65+","Undeclared","HM Courts and Tribunals Service","Outside London","40","30","21430","20970"
"In post","2022","65+","Undeclared","HM Land Registry","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","HM Prison and Probation Service","London","50","40","35790","28210"
"In post","2022","65+","Undeclared","HM Prison and Probation Service","Outside London","195","135","27800","26820"
"In post","2022","65+","Undeclared","HM Revenue and Customs (excl. agencies)","London","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","75","50","28660","24240"
"In post","2022","65+","Undeclared","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","London","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","Outside London","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence (excl. agencies)","Outside London","135","120","28220","25000"
"In post","2022","65+","Undeclared","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","UK Statistics Authority","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Valuation Office Agency","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
