"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","UK Export Finance","London","65","65","47310","39960"
"In post","2022","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Statistics Authority","Outside London","50","45","34070","30210"
"In post","2022","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","Outside London","25","25","60570","56360"
"In post","2022","Finance","Welsh Government","Outside London","10","10","40030","29430"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","2315","2125","25150","21300"
"In post","2022","Grants Management","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","London","130","125","41120","33900"
"In post","2022","Human Resources","Attorney General's Departments","Outside London","130","125","39410","33730"
"In post","2022","Human Resources","Cabinet Office","London","435","425","48010","42270"
"In post","2022","Human Resources","Cabinet Office","Outside London","725","685","34500","32000"
"In post","2022","Human Resources","Cabinet Office","Unknown","25","25","42030","37300"
"In post","2022","Human Resources","Chancellor's other departments","London","15","15","44420","41750"
"In post","2022","Human Resources","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Charity Commission","Outside London","20","15","33830","29220"
"In post","2022","Human Resources","Competition and Markets Authority","London","40","40","49600","44360"
"In post","2022","Human Resources","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","115","110","47400","45900"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","275","260","38890","37420"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","60","55","44170","35520"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","20","20","43070","38000"
"In post","2022","Human Resources","Department for Education","London","25","20","45950","40940"
"In post","2022","Human Resources","Department for Education","Outside London","145","135","34310","29360"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","55","55","44800","41640"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","270","255","40480","37240"
"In post","2022","Human Resources","Department for International Trade","London","110","110","44200","38540"
"In post","2022","Human Resources","Department for International Trade","Outside London","10","10","47840","48220"
"In post","2022","Human Resources","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","35","35","51990","53130"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","65","65","36040","30190"
"In post","2022","Human Resources","Department for Transport","London","60","60","46990","42470"
"In post","2022","Human Resources","Department for Transport","Outside London","390","365","33880","31780"
"In post","2022","Human Resources","Department for Work and Pensions","London","245","240","40200","36650"
"In post","2022","Human Resources","Department for Work and Pensions","Outside London","1365","1270","33580","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","London","295","290","40510","32980"
"In post","2022","Human Resources","Department of Health and Social Care","Outside London","155","150","44660","40060"
"In post","2022","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Outside London","35","35","40370","37350"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","London","210","205","50720","48670"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Outside London","105","100","39000","33930"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Overseas","25","25","45550","39230"
"In post","2022","Human Resources","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Outside London","95","85","37180","33840"
"In post","2022","Human Resources","HM Revenue and Customs","London","200","195","51370","47240"
"In post","2022","Human Resources","HM Revenue and Customs","Outside London","1565","1455","35230","33370"
"In post","2022","Human Resources","HM Treasury","London","70","65","47980","52500"
"In post","2022","Human Resources","HM Treasury","Outside London","45","40","32570","24380"
"In post","2022","Human Resources","Ministry of Defence","London","295","285","47810","44500"
"In post","2022","Human Resources","Ministry of Defence","Outside London","1880","1760","30170","26350"
"In post","2022","Human Resources","Ministry of Defence","Overseas","10","10","37340","33460"
"In post","2022","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","London","355","350","47550","41750"
"In post","2022","Human Resources","Ministry of Justice","Outside London","810","785","38370","34110"
"In post","2022","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","London","50","45","46290","41470"
"In post","2022","Human Resources","National Crime Agency","Outside London","125","115","38270","36740"
"In post","2022","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","60","60","39760","32010"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","London","15","15","55040","57500"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","25","25","33970","35000"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","Outside London","250","235","36130","35000"
"In post","2022","Human Resources","The National Archives","London","20","20","36180","30140"
"In post","2022","Human Resources","UK Export Finance","London","30","30","47220","41100"
"In post","2022","Human Resources","UK Statistics Authority","London","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Outside London","140","130","38040","32740"
"In post","2022","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Outside London","15","10","41340","40000"
"In post","2022","Human Resources","Welsh Government","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Outside London","10","10","[c]","[c]"
