"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Female","Undeclared","95","[c]","32430","28410"
"New entrant CS","2022","Undeclared","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Male","Undeclared","180","[c]","34590","31030"
"New entrant CS","2022","Undeclared","Undeclared","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Female","Heterosexual / straight","490","[c]","28780","27060"
"New entrant CS","2022","Undeclared","White","Female","LGBO","105","[c]","27250","25480"
"New entrant CS","2022","Undeclared","White","Female","Undeclared","110","[c]","30300","27850"
"New entrant CS","2022","Undeclared","White","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Male","Heterosexual / straight","345","[c]","29410","27000"
"New entrant CS","2022","Undeclared","White","Male","LGBO","65","[c]","27980","27230"
"New entrant CS","2022","Undeclared","White","Male","Undeclared","55","[c]","31300","28520"
"New entrant CS","2022","Undeclared","White","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Female","Heterosexual / straight","235","[c]","31020","27270"
"New entrant CS","2022","Unknown","Asian","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Female","Unknown","80","[c]","31250","30750"
"New entrant CS","2022","Unknown","Asian","Male","Heterosexual / straight","200","[c]","31820","28650"
"New entrant CS","2022","Unknown","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Male","Unknown","70","[c]","30530","28000"
"New entrant CS","2022","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Female","Heterosexual / straight","105","[c]","33430","28650"
"New entrant CS","2022","Unknown","Black","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Male","Heterosexual / straight","65","[c]","31860","29100"
"New entrant CS","2022","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Female","Heterosexual / straight","85","[c]","31030","28650"
"New entrant CS","2022","Unknown","Mixed","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Male","Heterosexual / straight","45","[c]","33900","31500"
"New entrant CS","2022","Unknown","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Male","Undeclared","50","[c]","37160","32770"
"New entrant CS","2022","Unknown","Undeclared","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Heterosexual / straight","85","[c]","29190","27500"
"New entrant CS","2022","Unknown","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Undeclared","330","[c]","36020","32790"
"New entrant CS","2022","Unknown","Unknown","Female","Unknown","10875","[c]","28350","25510"
"New entrant CS","2022","Unknown","Unknown","Male","Heterosexual / straight","75","[c]","31430","27570"
"New entrant CS","2022","Unknown","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Undeclared","225","[c]","37650","32790"
"New entrant CS","2022","Unknown","Unknown","Male","Unknown","8870","[c]","29820","26590"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Female","Heterosexual / straight","1460","[c]","31960","28200"
"New entrant CS","2022","Unknown","White","Female","LGBO","170","[c]","29670","27780"
"New entrant CS","2022","Unknown","White","Female","Undeclared","110","[c]","33210","29500"
"New entrant CS","2022","Unknown","White","Female","Unknown","270","[c]","29920","26590"
"New entrant CS","2022","Unknown","White","Male","Heterosexual / straight","1225","[c]","33530","30390"
"New entrant CS","2022","Unknown","White","Male","LGBO","140","[c]","31390","27570"
"New entrant CS","2022","Unknown","White","Male","Undeclared","70","[c]","32870","30350"
"New entrant CS","2022","Unknown","White","Male","Unknown","240","[c]","32360","28600"
"New entrant CS","2022","Unknown","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
