"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","Heterosexual / straight","40","35","36310","34860"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","G6/G7","Heterosexual / straight","45","40","62610","65440"
"In post","2022","Department for Transport (excl. agencies)","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","SEO/HEO","Heterosexual / straight","55","50","37230","34710"
"In post","2022","Department for Transport (excl. agencies)","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Commercial","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Communications","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","30","30","38790","40210"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","G6/G7","Heterosexual / straight","45","45","57910","54760"
"In post","2022","Department for Transport (excl. agencies)","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Economics","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","G6/G7","Heterosexual / straight","65","65","59270","55930"
"In post","2022","Department for Transport (excl. agencies)","Finance","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","SEO/HEO","Heterosexual / straight","45","45","39540","40080"
"In post","2022","Department for Transport (excl. agencies)","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Finance","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Human Resources","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
