"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Counter Fraud","EO","Male","2075","1970","28200","27570"
"In post","2022","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","Female","325","310","58920","55210"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","Male","565","550","60170","58600"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Female","1840","1725","36020","33680"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Male","1915","1855","36640","35310"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","AA/AO","Female","2020","1670","21650","21260"
"In post","2022","Declared non-disabled","Debt","AA/AO","Male","1115","1060","21570","21260"
"In post","2022","Declared non-disabled","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","EO","Female","485","420","27810","27570"
"In post","2022","Declared non-disabled","Debt","EO","Male","320","305","27630","27570"
"In post","2022","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Debt","SEO/HEO","Female","170","155","34690","33370"
"In post","2022","Declared non-disabled","Debt","SEO/HEO","Male","105","100","35390","33370"
"In post","2022","Declared non-disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Female","290","275","21710","21380"
"In post","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Male","305","305","21920","21380"
"In post","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","EO","Female","915","845","27300","26930"
"In post","2022","Declared non-disabled","Digital, Data & Technology","EO","Male","1470","1425","27690","27570"
"In post","2022","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Female","1470","1420","56360","54700"
"In post","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Male","2690","2660","58380","56340"
"In post","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Female","85","80","86610","78000"
"In post","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Male","150","150","93580","90000"
"In post","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Female","2800","2660","36530","36000"
"In post","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Male","4435","4360","37920","37420"
"In post","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Male","35","35","32360","31360"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","AA/AO","Female","715","575","21770","21260"
"In post","2022","Declared non-disabled","Finance","AA/AO","Male","325","305","21680","21250"
"In post","2022","Declared non-disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","EO","Female","875","805","26940","26780"
"In post","2022","Declared non-disabled","Finance","EO","Male","525","515","26840","26820"
"In post","2022","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","G6/G7","Female","965","925","57740","56500"
"In post","2022","Declared non-disabled","Finance","G6/G7","Male","1040","1025","59060","57540"
"In post","2022","Declared non-disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","SCS level","Female","85","80","85440","78490"
"In post","2022","Declared non-disabled","Finance","SCS level","Male","130","130","87690","80230"
"In post","2022","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","SEO/HEO","Female","2070","1955","36870","36300"
"In post","2022","Declared non-disabled","Finance","SEO/HEO","Male","1675","1645","37870","37000"
"In post","2022","Declared non-disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","AA/AO","Female","685","595","21280","21300"
"In post","2022","Declared non-disabled","Grants Management","AA/AO","Male","485","475","21270","21300"
"In post","2022","Declared non-disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","EO","Female","335","295","25410","25190"
"In post","2022","Declared non-disabled","Grants Management","EO","Male","205","200","25440","25190"
"In post","2022","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","G6/G7","Female","30","30","51500","48990"
"In post","2022","Declared non-disabled","Grants Management","G6/G7","Male","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","SEO/HEO","Female","165","150","32380","30540"
"In post","2022","Declared non-disabled","Grants Management","SEO/HEO","Male","145","140","32680","31240"
"In post","2022","Declared non-disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","AA/AO","Female","765","680","21730","21260"
"In post","2022","Declared non-disabled","Human Resources","AA/AO","Male","265","260","21590","21250"
"In post","2022","Declared non-disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","EO","Female","1130","1035","26990","26900"
"In post","2022","Declared non-disabled","Human Resources","EO","Male","545","530","27560","27570"
"In post","2022","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","G6/G7","Female","1155","1105","57370","55210"
"In post","2022","Declared non-disabled","Human Resources","G6/G7","Male","530","520","58380","57150"
"In post","2022","Declared non-disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","SCS level","Female","115","110","88020","79960"
"In post","2022","Declared non-disabled","Human Resources","SCS level","Male","70","65","85870","79420"
"In post","2022","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","SEO/HEO","Female","2270","2135","35890","34650"
"In post","2022","Declared non-disabled","Human Resources","SEO/HEO","Male","985","965","36800","36180"
"In post","2022","Declared non-disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","EO","Female","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","G6/G7","Female","65","65","58520","56400"
"In post","2022","Declared non-disabled","Internal Audit","G6/G7","Male","85","85","57650","56310"
"In post","2022","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","SEO/HEO","Female","195","180","40520","40520"
"In post","2022","Declared non-disabled","Internal Audit","SEO/HEO","Male","145","140","41340","41660"
"In post","2022","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","AA/AO","Female","700","615","22630","22200"
"In post","2022","Declared non-disabled","Legal","AA/AO","Male","270","265","22710","22200"
"In post","2022","Declared non-disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","EO","Female","1015","930","28060","28290"
"In post","2022","Declared non-disabled","Legal","EO","Male","420","415","28130","27570"
"In post","2022","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","G6/G7","Female","2630","2360","59000","57000"
"In post","2022","Declared non-disabled","Legal","G6/G7","Male","1585","1525","60620","59380"
"In post","2022","Declared non-disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","SCS level","Female","195","185","86210","82500"
"In post","2022","Declared non-disabled","Legal","SCS level","Male","160","155","89970","84320"
"In post","2022","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","SEO/HEO","Female","975","915","40110","38720"
"In post","2022","Declared non-disabled","Legal","SEO/HEO","Male","550","545","39470","38000"
"In post","2022","Declared non-disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","AA/AO","Female","34725","29520","22230","21260"
"In post","2022","Declared non-disabled","No function","AA/AO","Male","24105","23065","24100","21840"
"In post","2022","Declared non-disabled","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","EO","Female","31630","28135","27900","27570"
"In post","2022","Declared non-disabled","No function","EO","Male","19295","18645","28450","27570"
"In post","2022","Declared non-disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","G6/G7","Female","8380","8000","58180","55210"
"In post","2022","Declared non-disabled","No function","G6/G7","Male","8860","8660","58960","56760"
"In post","2022","Declared non-disabled","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","SCS level","Female","1125","1055","86940","78760"
"In post","2022","Declared non-disabled","No function","SCS level","Male","1170","1150","89360","81050"
"In post","2022","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","SEO/HEO","Female","20135","19045","36570","35310"
"In post","2022","Declared non-disabled","No function","SEO/HEO","Male","16455","16025","37700","36450"
"In post","2022","Declared non-disabled","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Unknown","Female","8940","8250","30170","28200"
