"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Ministry of Defence","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice","London","Female","70","70","45460","41750"
"In post","2022","Communications","Ministry of Justice","London","Male","60","60","46990","43310"
"In post","2022","Communications","Ministry of Justice","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Communications","Ministry of Justice","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Communications","National Crime Agency","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","National Crime Agency","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","National Crime Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Communications","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","London","Female","20","20","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Communications","Scottish Government","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Communications","The National Archives","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","The National Archives","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","UK Export Finance","London","Female","35","35","54520","50500"
"In post","2022","Communications","UK Export Finance","London","Male","30","30","59000","52500"
"In post","2022","Communications","UK Statistics Authority","London","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","Outside London","Female","35","30","37360","36840"
"In post","2022","Communications","UK Statistics Authority","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","London","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Attorney General's Departments","London","Female","90","90","42660","33770"
"In post","2022","Counter Fraud","Attorney General's Departments","London","Male","150","145","49230","42270"
"In post","2022","Counter Fraud","Cabinet Office","London","Female","55","50","46740","43890"
"In post","2022","Counter Fraud","Cabinet Office","London","Male","55","55","49320","54700"
"In post","2022","Counter Fraud","Cabinet Office","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Male","30","25","[c]","[c]"
"In post","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Female","190","175","31080","30660"
"In post","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Male","180","175","33990","34390"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Transport","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Department for Transport","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions","London","Female","645","550","29110","28270"
"In post","2022","Counter Fraud","Department for Work and Pensions","London","Male","375","360","30360","31060"
"In post","2022","Counter Fraud","Department for Work and Pensions","Outside London","Female","3275","2835","27030","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions","Outside London","Male","2080","1940","27450","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","London","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","London","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Outside London","Male","30","30","39710","37350"
"In post","2022","Counter Fraud","HM Revenue and Customs","London","Female","970","915","38280","37610"
"In post","2022","Counter Fraud","HM Revenue and Customs","London","Male","1175","1145","40900","37930"
"In post","2022","Counter Fraud","HM Revenue and Customs","Outside London","Female","3660","3325","32660","33080"
