"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","65+","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","AA/AO","Female","240","[c]","21550","21260"
"New entrant CS","2022","16-19","Declared non-disabled","AA/AO","Male","190","[c]","21400","21260"
"New entrant CS","2022","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","EO","Female","45","[c]","25660","26590"
"New entrant CS","2022","16-19","Declared non-disabled","EO","Male","45","[c]","23740","24830"
"New entrant CS","2022","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","AA/AO","Female","150","[c]","21580","21250"
"New entrant CS","2022","16-19","Unknown","AA/AO","Male","150","[c]","21470","21250"
"New entrant CS","2022","16-19","Unknown","EO","Female","40","[c]","25370","25000"
"New entrant CS","2022","16-19","Unknown","EO","Male","75","[c]","20870","18200"
"New entrant CS","2022","16-19","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","AA/AO","Female","435","[c]","21820","21260"
"New entrant CS","2022","20-29","Declared disabled","AA/AO","Male","325","[c]","21830","21260"
"New entrant CS","2022","20-29","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","EO","Female","305","[c]","27000","27500"
"New entrant CS","2022","20-29","Declared disabled","EO","Male","200","[c]","26850","27500"
"New entrant CS","2022","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","SEO/HEO","Female","245","[c]","33150","33080"
"New entrant CS","2022","20-29","Declared disabled","SEO/HEO","Male","145","[c]","32940","33080"
"New entrant CS","2022","20-29","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Female","130","[c]","24130","23170"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","AA/AO","Female","3635","[c]","21980","21260"
"New entrant CS","2022","20-29","Declared non-disabled","AA/AO","Male","2735","[c]","22150","21260"
"New entrant CS","2022","20-29","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","EO","Female","2340","[c]","27070","27230"
"New entrant CS","2022","20-29","Declared non-disabled","EO","Male","1615","[c]","26840","26880"
"New entrant CS","2022","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","G6/G7","Female","150","[c]","53320","52610"
"New entrant CS","2022","20-29","Declared non-disabled","G6/G7","Male","125","[c]","54140","53360"
"New entrant CS","2022","20-29","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","Female","1730","[c]","33820","33080"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","Male","1465","[c]","33400","33080"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Female","895","[c]","23690","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Male","190","[c]","24850","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","AA/AO","Female","130","[c]","21720","21250"
"New entrant CS","2022","20-29","Undeclared","AA/AO","Male","110","[c]","22070","21260"
"New entrant CS","2022","20-29","Undeclared","EO","Female","95","[c]","26920","27250"
"New entrant CS","2022","20-29","Undeclared","EO","Male","95","[c]","26860","27220"
"New entrant CS","2022","20-29","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","Female","90","[c]","33320","33080"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","Male","105","[c]","34070","33210"
"New entrant CS","2022","20-29","Undeclared","Unknown","Female","35","[c]","23690","23170"
"New entrant CS","2022","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","Female","2410","[c]","22140","21260"
"New entrant CS","2022","20-29","Unknown","AA/AO","Male","1870","[c]","22170","21260"
"New entrant CS","2022","20-29","Unknown","EO","Female","1585","[c]","26840","26820"
"New entrant CS","2022","20-29","Unknown","EO","Male","1200","[c]","26550","26590"
"New entrant CS","2022","20-29","Unknown","G6/G7","Female","90","[c]","54680","53390"
"New entrant CS","2022","20-29","Unknown","G6/G7","Male","95","[c]","55310","53500"
"New entrant CS","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Female","1315","[c]","32780","32560"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Male","1140","[c]","33040","32790"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","645","[c]","23790","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","215","[c]","23520","23170"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","Female","165","[c]","21770","21260"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","Male","155","[c]","21640","21260"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","EO","Female","160","[c]","27180","27570"
"New entrant CS","2022","30-39","Declared disabled","EO","Male","100","[c]","27280","27570"
"New entrant CS","2022","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","Female","40","[c]","54390","52840"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","Male","30","[c]","53550","52640"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","Female","150","[c]","35740","34710"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","Male","130","[c]","34970","33370"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Female","145","[c]","25960","24800"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Male","35","[c]","26340","24800"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","Female","1545","[c]","21920","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","Male","1340","[c]","22720","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Female","1170","[c]","27230","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Male","990","[c]","27330","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","Female","465","[c]","54030","52600"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","Male","445","[c]","55140","53360"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","Female","1275","[c]","35800","35180"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","Male","1110","[c]","35610","33900"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Female","660","[c]","27600","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Male","215","[c]","29320","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Female","60","[c]","21460","21260"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Male","60","[c]","22120","21260"
"New entrant CS","2022","30-39","Undeclared","EO","Female","55","[c]","27040","27570"
"New entrant CS","2022","30-39","Undeclared","EO","Male","60","[c]","26830","27230"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Female","70","[c]","35610","35190"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Male","70","[c]","35990","35310"
"New entrant CS","2022","30-39","Undeclared","Unknown","Female","45","[c]","27890","27060"
"New entrant CS","2022","30-39","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Female","965","[c]","22020","21250"
"New entrant CS","2022","30-39","Unknown","AA/AO","Male","935","[c]","22750","21640"
"New entrant CS","2022","30-39","Unknown","EO","Female","695","[c]","27070","27130"
"New entrant CS","2022","30-39","Unknown","EO","Male","675","[c]","27090","26590"
"New entrant CS","2022","30-39","Unknown","G6/G7","Female","310","[c]","57670","54700"
"New entrant CS","2022","30-39","Unknown","G6/G7","Male","275","[c]","58520","55740"
"New entrant CS","2022","30-39","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Female","800","[c]","35630","35050"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Male","695","[c]","36220","36130"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","635","[c]","26700","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","200","[c]","25930","24800"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","Female","130","[c]","21710","21260"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","Male","100","[c]","22000","21260"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Female","95","[c]","27670","27570"
"New entrant CS","2022","40-49","Declared disabled","EO","Male","90","[c]","27970","27570"
"New entrant CS","2022","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","Female","55","[c]","55700","53760"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","Male","30","[c]","56850","55250"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","Female","120","[c]","35670","35460"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","Male","70","[c]","36010","35030"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Female","205","[c]","31250","28690"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Male","55","[c]","31750","28280"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","Female","1075","[c]","21710","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","Male","710","[c]","22680","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Female","775","[c]","27290","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Male","555","[c]","27090","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","Female","410","[c]","56340","53380"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","Male","365","[c]","57150","54700"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Female","35","[c]","86920","84780"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Male","40","[c]","92000","88600"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","Female","785","[c]","36190","35900"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","Male","640","[c]","37050","36050"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Female","640","[c]","31900","28200"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Male","240","[c]","34410","30200"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Female","45","[c]","21590","21260"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Male","30","[c]","22540","21260"
"New entrant CS","2022","40-49","Undeclared","EO","Female","35","[c]","27700","27570"
"New entrant CS","2022","40-49","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Female","35","[c]","36370","35970"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Male","40","[c]","36650","36000"
"New entrant CS","2022","40-49","Undeclared","Unknown","Female","50","[c]","32630","28620"
"New entrant CS","2022","40-49","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Female","595","[c]","21740","21250"
"New entrant CS","2022","40-49","Unknown","AA/AO","Male","455","[c]","22740","21640"
"New entrant CS","2022","40-49","Unknown","EO","Female","405","[c]","27050","27130"
"New entrant CS","2022","40-49","Unknown","EO","Male","340","[c]","27240","26590"
"New entrant CS","2022","40-49","Unknown","G6/G7","Female","245","[c]","57990","55000"
"New entrant CS","2022","40-49","Unknown","G6/G7","Male","275","[c]","60450","57980"
"New entrant CS","2022","40-49","Unknown","SCS level","Female","30","[c]","92550","84460"
"New entrant CS","2022","40-49","Unknown","SCS level","Male","45","[c]","109780","1e+05"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Female","420","[c]","36170","36130"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Male","380","[c]","36600","36410"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","515","[c]","29830","28200"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","190","[c]","30690","28200"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","Female","130","[c]","21500","21260"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","Male","75","[c]","21600","21260"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","EO","Female","125","[c]","27750","27570"
"New entrant CS","2022","50-59","Declared disabled","EO","Male","65","[c]","27220","27230"
"New entrant CS","2022","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","Female","35","[c]","54760","53050"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","Female","45","[c]","35510","34090"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","Male","45","[c]","35210","34260"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Female","265","[c]","30280","28200"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Male","120","[c]","32270","28760"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","Female","880","[c]","21470","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","Male","585","[c]","22260","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Female","515","[c]","27350","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Male","435","[c]","27470","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","Female","195","[c]","55950","52610"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","Male","275","[c]","58310","56000"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
