"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Unknown","Undeclared","Unknown","180","170","36910","35000"
"In post","2022","30-39","Unknown","Unknown","Heterosexual / straight","210","200","36170","31800"
"In post","2022","30-39","Unknown","Unknown","LGBO","30","30","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Undeclared","385","375","47430","50020"
"In post","2022","30-39","Unknown","Unknown","Unknown","15900","15300","34380","30460"
"In post","2022","30-39","Unknown","White","Heterosexual / straight","4275","4105","37970","36130"
"In post","2022","30-39","Unknown","White","LGBO","405","400","37830","35000"
"In post","2022","30-39","Unknown","White","Undeclared","265","255","40480","38080"
"In post","2022","30-39","Unknown","White","Unknown","855","810","34830","33080"
"In post","2022","40-49","Declared disabled","Asian","Heterosexual / straight","795","725","33400","29630"
"In post","2022","40-49","Declared disabled","Asian","LGBO","35","30","33570","31060"
"In post","2022","40-49","Declared disabled","Asian","Undeclared","55","50","29930","27570"
"In post","2022","40-49","Declared disabled","Asian","Unknown","60","50","27630","27030"
"In post","2022","40-49","Declared disabled","Black","Heterosexual / straight","345","325","33370","31060"
"In post","2022","40-49","Declared disabled","Black","LGBO","15","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Undeclared","20","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Heterosexual / straight","260","240","35840","31060"
"In post","2022","40-49","Declared disabled","Mixed","LGBO","45","45","41050","33540"
"In post","2022","40-49","Declared disabled","Mixed","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Heterosexual / straight","65","60","37230","32420"
"In post","2022","40-49","Declared disabled","Other ethnicity","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Heterosexual / straight","85","85","34050","29830"
"In post","2022","40-49","Declared disabled","Undeclared","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Undeclared","320","300","32640","28990"
"In post","2022","40-49","Declared disabled","Undeclared","Unknown","55","50","28370","27570"
"In post","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","45","45","35560","33630"
"In post","2022","40-49","Declared disabled","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","160","150","33710","30010"
"In post","2022","40-49","Declared disabled","White","Heterosexual / straight","7835","7265","33840","28490"
"In post","2022","40-49","Declared disabled","White","LGBO","900","865","35740","31020"
"In post","2022","40-49","Declared disabled","White","Undeclared","760","705","32710","27570"
"In post","2022","40-49","Declared disabled","White","Unknown","480","420","31350","27570"
"In post","2022","40-49","Declared non-disabled","Asian","Heterosexual / straight","5750","5355","36170","31060"
"In post","2022","40-49","Declared non-disabled","Asian","LGBO","120","110","34620","28650"
"In post","2022","40-49","Declared non-disabled","Asian","Undeclared","370","335","32310","28310"
"In post","2022","40-49","Declared non-disabled","Asian","Unknown","700","595","31800","27570"
"In post","2022","40-49","Declared non-disabled","Black","Heterosexual / straight","2720","2630","34580","31060"
"In post","2022","40-49","Declared non-disabled","Black","LGBO","45","45","35990","31060"
"In post","2022","40-49","Declared non-disabled","Black","Undeclared","115","105","34570","31060"
"In post","2022","40-49","Declared non-disabled","Black","Unknown","160","145","33510","31060"
"In post","2022","40-49","Declared non-disabled","Mixed","Heterosexual / straight","1110","1055","39810","34550"
"In post","2022","40-49","Declared non-disabled","Mixed","LGBO","80","80","43350","38190"
"In post","2022","40-49","Declared non-disabled","Mixed","Undeclared","70","65","41190","33370"
"In post","2022","40-49","Declared non-disabled","Mixed","Unknown","100","90","37300","31700"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","Heterosexual / straight","350","330","37130","31730"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","Undeclared","40","40","46350","40720"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","Unknown","45","40","38530","31880"
"In post","2022","40-49","Declared non-disabled","Undeclared","Heterosexual / straight","475","455","34230","30680"
"In post","2022","40-49","Declared non-disabled","Undeclared","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Undeclared","1095","1045","37570","32850"
"In post","2022","40-49","Declared non-disabled","Undeclared","Unknown","520","470","32530","27570"
"In post","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","505","470","37230","32010"
"In post","2022","40-49","Declared non-disabled","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Undeclared","110","100","39500","38160"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","1655","1510","33320","27570"
"In post","2022","40-49","Declared non-disabled","White","Heterosexual / straight","51880","48830","38250","33080"
"In post","2022","40-49","Declared non-disabled","White","LGBO","2480","2415","40420","33520"
"In post","2022","40-49","Declared non-disabled","White","Undeclared","3495","3250","35860","30980"
"In post","2022","40-49","Declared non-disabled","White","Unknown","5205","4655","34720","28310"
"In post","2022","40-49","Undeclared","Asian","Heterosexual / straight","270","255","33900","30270"
"In post","2022","40-49","Undeclared","Asian","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Undeclared","50","45","40820","33370"
"In post","2022","40-49","Undeclared","Asian","Unknown","45","35","31850","27570"
"In post","2022","40-49","Undeclared","Black","Heterosexual / straight","125","120","35980","32000"
"In post","2022","40-49","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Unknown","25","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Heterosexual / straight","60","55","40000","34290"
"In post","2022","40-49","Undeclared","Mixed","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Heterosexual / straight","90","90","34880","30940"
"In post","2022","40-49","Undeclared","Undeclared","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Undeclared","1535","1480","38210","33430"
"In post","2022","40-49","Undeclared","Undeclared","Unknown","90","85","36900","32980"
"In post","2022","40-49","Undeclared","Unknown","Heterosexual / straight","35","35","36050","33080"
"In post","2022","40-49","Undeclared","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Undeclared","105","100","35970","32240"
"In post","2022","40-49","Undeclared","Unknown","Unknown","125","120","31630","31060"
"In post","2022","40-49","Undeclared","White","Heterosexual / straight","2330","2205","34750","31650"
"In post","2022","40-49","Undeclared","White","LGBO","175","170","36520","31650"
"In post","2022","40-49","Undeclared","White","Undeclared","750","715","35170","31650"
"In post","2022","40-49","Undeclared","White","Unknown","520","480","31740","31650"
"In post","2022","40-49","Unknown","Asian","Heterosexual / straight","435","420","41720","37930"
"In post","2022","40-49","Unknown","Asian","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Asian","Undeclared","35","35","45480","38120"
"In post","2022","40-49","Unknown","Asian","Unknown","260","240","38870","33370"
"In post","2022","40-49","Unknown","Black","Heterosexual / straight","175","165","40130","36740"
"In post","2022","40-49","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Black","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Black","Unknown","60","55","40780","37450"
"In post","2022","40-49","Unknown","Mixed","Heterosexual / straight","65","65","43400","40230"
"In post","2022","40-49","Unknown","Mixed","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Mixed","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Mixed","Unknown","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Undeclared","Heterosexual / straight","45","45","38420","35000"
"In post","2022","40-49","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Undeclared","Undeclared","225","215","44310","40120"
"In post","2022","40-49","Unknown","Undeclared","Unknown","235","225","41010","35000"
"In post","2022","40-49","Unknown","Unknown","Heterosexual / straight","185","175","39140","35030"
"In post","2022","40-49","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Undeclared","295","280","50660","51440"
"In post","2022","40-49","Unknown","Unknown","Unknown","10360","9855","37900","32000"
"In post","2022","40-49","Unknown","White","Heterosexual / straight","3865","3685","41270","37940"
"In post","2022","40-49","Unknown","White","LGBO","185","180","40930","36500"
"In post","2022","40-49","Unknown","White","Undeclared","300","285","40890","39070"
"In post","2022","40-49","Unknown","White","Unknown","1460","1355","38230","33440"
"In post","2022","50-59","Declared disabled","Asian","Heterosexual / straight","715","660","33680","30180"
"In post","2022","50-59","Declared disabled","Asian","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Asian","Undeclared","60","55","30600","28680"
"In post","2022","50-59","Declared disabled","Asian","Unknown","70","60","28330","27570"
"In post","2022","50-59","Declared disabled","Black","Heterosexual / straight","705","670","33470","31020"
"In post","2022","50-59","Declared disabled","Black","LGBO","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Black","Undeclared","60","55","31950","30760"
"In post","2022","50-59","Declared disabled","Black","Unknown","40","35","31270","29770"
"In post","2022","50-59","Declared disabled","Mixed","Heterosexual / straight","245","235","35850","31850"
"In post","2022","50-59","Declared disabled","Mixed","LGBO","35","35","32990","28930"
"In post","2022","50-59","Declared disabled","Mixed","Undeclared","35","35","31590","29370"
"In post","2022","50-59","Declared disabled","Mixed","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Other ethnicity","Heterosexual / straight","85","80","33130","31260"
"In post","2022","50-59","Declared disabled","Other ethnicity","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Other ethnicity","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Other ethnicity","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Undeclared","Heterosexual / straight","180","170","31010","28580"
"In post","2022","50-59","Declared disabled","Undeclared","LGBO","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Undeclared","Undeclared","590","550","33820","29140"
"In post","2022","50-59","Declared disabled","Undeclared","Unknown","130","115","31210","27570"
"In post","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","105","100","34050","28920"
"In post","2022","50-59","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Undeclared","35","35","38170","34610"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","310","285","32540","29900"
"In post","2022","50-59","Declared disabled","White","Heterosexual / straight","12750","11810","32640","27570"
"In post","2022","50-59","Declared disabled","White","LGBO","830","790","34240","29290"
"In post","2022","50-59","Declared disabled","White","Undeclared","1395","1270","31930","27570"
"In post","2022","50-59","Declared disabled","White","Unknown","890","800","29880","27570"
"In post","2022","50-59","Declared non-disabled","Asian","Heterosexual / straight","3560","3370","34870","30500"
"In post","2022","50-59","Declared non-disabled","Asian","LGBO","70","65","32010","27570"
"In post","2022","50-59","Declared non-disabled","Asian","Undeclared","335","310","31290","28830"
"In post","2022","50-59","Declared non-disabled","Asian","Unknown","550","490","30880","27570"
"In post","2022","50-59","Declared non-disabled","Black","Heterosexual / straight","3425","3325","34560","31060"
"In post","2022","50-59","Declared non-disabled","Black","LGBO","55","55","33710","30110"
"In post","2022","50-59","Declared non-disabled","Black","Undeclared","220","210","32250","30330"
"In post","2022","50-59","Declared non-disabled","Black","Unknown","420","395","31920","31020"
"In post","2022","50-59","Declared non-disabled","Mixed","Heterosexual / straight","875","840","36790","31900"
"In post","2022","50-59","Declared non-disabled","Mixed","LGBO","55","50","35470","31650"
"In post","2022","50-59","Declared non-disabled","Mixed","Undeclared","95","85","38310","31570"
"In post","2022","50-59","Declared non-disabled","Mixed","Unknown","90","85","35740","27570"
"In post","2022","50-59","Declared non-disabled","Other ethnicity","Heterosexual / straight","285","275","37390","31990"
"In post","2022","50-59","Declared non-disabled","Other ethnicity","LGBO","20","20","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Other ethnicity","Undeclared","45","45","37500","31650"
"In post","2022","50-59","Declared non-disabled","Other ethnicity","Unknown","45","40","33890","31880"
