"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Female","Heterosexual / straight","40","[c]","35340","34550"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","Undeclared","40","[c]","22370","21260"
"Leaver Dept.","2022","Undeclared","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Heterosexual / straight","35","[c]","27260","26880"
"Leaver Dept.","2022","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Undeclared","30","[c]","27190","27570"
"Leaver Dept.","2022","Undeclared","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Undeclared","45","[c]","26460","27570"
"Leaver Dept.","2022","Undeclared","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","Undeclared","60","[c]","56520","54440"
"Leaver Dept.","2022","Undeclared","G6/G7","Female","Unknown","75","[c]","58350","55620"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","Undeclared","60","[c]","58380","54700"
"Leaver Dept.","2022","Undeclared","G6/G7","Male","Unknown","55","[c]","59130","57070"
"Leaver Dept.","2022","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","Heterosexual / straight","35","[c]","36470","36060"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","Undeclared","100","[c]","36810","36330"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Female","Unknown","95","[c]","35350","34550"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","Undeclared","125","[c]","36890","36330"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Male","Unknown","65","[c]","36360","36840"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Female","Unknown","320","[c]","21580","21260"
"Leaver Dept.","2022","Unknown","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Male","Unknown","240","[c]","21310","21130"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Unknown","310","[c]","27410","27570"
"Leaver Dept.","2022","Unknown","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Unknown","225","[c]","27580","27570"
"Leaver Dept.","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Female","Undeclared","155","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Female","Unknown","250","[c]","57790","54700"
"Leaver Dept.","2022","Unknown","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Male","Undeclared","165","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Male","Unknown","250","[c]","58980","55360"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Unknown","40","[c]","88990","83040"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","50","[c]","35630","34610"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","Undeclared","240","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Female","Unknown","700","[c]","33980","32000"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","Undeclared","185","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Male","Unknown","645","[c]","34490","32000"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","AA/AO","Female","Heterosexual / straight","865","[c]","21270","21260"
"Leaver Dept.","2022","White","AA/AO","Female","LGBO","70","[c]","21310","21170"
"Leaver Dept.","2022","White","AA/AO","Female","Undeclared","80","[c]","21160","21260"
"Leaver Dept.","2022","White","AA/AO","Female","Unknown","220","[c]","21280","21260"
"Leaver Dept.","2022","White","AA/AO","Male","Heterosexual / straight","490","[c]","21440","21260"
"Leaver Dept.","2022","White","AA/AO","Male","LGBO","55","[c]","21560","21260"
"Leaver Dept.","2022","White","AA/AO","Male","Undeclared","40","[c]","21660","21260"
"Leaver Dept.","2022","White","AA/AO","Male","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2022","White","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","EO","Female","Heterosexual / straight","1410","[c]","26610","27570"
"Leaver Dept.","2022","White","EO","Female","LGBO","120","[c]","27130","27570"
"Leaver Dept.","2022","White","EO","Female","Undeclared","125","[c]","26700","27570"
"Leaver Dept.","2022","White","EO","Female","Unknown","170","[c]","27320","27570"
"Leaver Dept.","2022","White","EO","Male","Heterosexual / straight","845","[c]","26650","27520"
"Leaver Dept.","2022","White","EO","Male","LGBO","135","[c]","27160","27570"
"Leaver Dept.","2022","White","EO","Male","Undeclared","65","[c]","26570","26900"
"Leaver Dept.","2022","White","EO","Male","Unknown","115","[c]","27710","27570"
"Leaver Dept.","2022","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","G6/G7","Female","Heterosexual / straight","1245","[c]","57390","54700"
"Leaver Dept.","2022","White","G6/G7","Female","LGBO","90","[c]","57200","54270"
"Leaver Dept.","2022","White","G6/G7","Female","Undeclared","130","[c]","58740","54700"
"Leaver Dept.","2022","White","G6/G7","Female","Unknown","235","[c]","58850","55170"
"Leaver Dept.","2022","White","G6/G7","Male","Heterosexual / straight","915","[c]","58590","56340"
"Leaver Dept.","2022","White","G6/G7","Male","LGBO","120","[c]","56930","54700"
"Leaver Dept.","2022","White","G6/G7","Male","Undeclared","85","[c]","58680","57290"
"Leaver Dept.","2022","White","G6/G7","Male","Unknown","190","[c]","58470","55930"
"Leaver Dept.","2022","White","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Female","Heterosexual / straight","205","[c]","94600","92780"
"Leaver Dept.","2022","White","SCS level","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Female","Unknown","45","[c]","117190","111940"
"Leaver Dept.","2022","White","SCS level","Male","Heterosexual / straight","185","[c]","95590","92020"
"Leaver Dept.","2022","White","SCS level","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Female","Heterosexual / straight","2375","[c]","35700","35310"
"Leaver Dept.","2022","White","SEO/HEO","Female","LGBO","215","[c]","35550","35180"
"Leaver Dept.","2022","White","SEO/HEO","Female","Undeclared","235","[c]","35750","35310"
"Leaver Dept.","2022","White","SEO/HEO","Female","Unknown","315","[c]","36650","36330"
"Leaver Dept.","2022","White","SEO/HEO","Male","Heterosexual / straight","1410","[c]","36100","35800"
"Leaver Dept.","2022","White","SEO/HEO","Male","LGBO","225","[c]","35740","34710"
"Leaver Dept.","2022","White","SEO/HEO","Male","Undeclared","120","[c]","36040","35630"
"Leaver Dept.","2022","White","SEO/HEO","Male","Unknown","225","[c]","38250","38230"
"Leaver Dept.","2022","White","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Female","Heterosexual / straight","755","[c]","21870","21260"
"New entrant CS","2022","Asian","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Female","Undeclared","30","[c]","21320","21260"
"New entrant CS","2022","Asian","AA/AO","Female","Unknown","65","[c]","21160","21250"
"New entrant CS","2022","Asian","AA/AO","Male","Heterosexual / straight","685","[c]","22120","21260"
"New entrant CS","2022","Asian","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Male","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Female","Heterosexual / straight","825","[c]","27700","27570"
"New entrant CS","2022","Asian","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Female","Undeclared","35","[c]","27850","27570"
"New entrant CS","2022","Asian","EO","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Male","Heterosexual / straight","740","[c]","27830","27570"
"New entrant CS","2022","Asian","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Male","Unknown","30","[c]","27340","26590"
"New entrant CS","2022","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Female","Heterosexual / straight","135","[c]","55400","53180"
"New entrant CS","2022","Asian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Male","Heterosexual / straight","135","[c]","57420","54700"
"New entrant CS","2022","Asian","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Female","Heterosexual / straight","510","[c]","35590","34260"
"New entrant CS","2022","Asian","SEO/HEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Female","Unknown","35","[c]","36070","35460"
"New entrant CS","2022","Asian","SEO/HEO","Male","Heterosexual / straight","485","[c]","35610","34260"
"New entrant CS","2022","Asian","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Male","Unknown","30","[c]","35420","33220"
"New entrant CS","2022","Asian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Heterosexual / straight","170","[c]","26910","24770"
"New entrant CS","2022","Asian","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Heterosexual / straight","75","[c]","30710","27060"
"New entrant CS","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
