"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","White","AA/AO","Heterosexual / straight","55505","50445","22810","21300"
"In post","2022","Declared non-disabled","White","AA/AO","LGBO","3165","3050","23100","21300"
"In post","2022","Declared non-disabled","White","AA/AO","Undeclared","4470","3880","22420","21260"
"In post","2022","Declared non-disabled","White","AA/AO","Unknown","6440","5310","22770","21260"
"In post","2022","Declared non-disabled","White","EO","Heterosexual / straight","53725","49820","27580","27570"
"In post","2022","Declared non-disabled","White","EO","LGBO","3100","3015","27580","27570"
"In post","2022","Declared non-disabled","White","EO","Undeclared","4235","3835","27790","27570"
"In post","2022","Declared non-disabled","White","EO","Unknown","5990","5170","27930","27570"
"In post","2022","Declared non-disabled","White","G6/G7","Heterosexual / straight","32875","31665","59270","57400"
"In post","2022","Declared non-disabled","White","G6/G7","LGBO","2105","2070","58730","56340"
"In post","2022","Declared non-disabled","White","G6/G7","Undeclared","2030","1955","59950","57740"
"In post","2022","Declared non-disabled","White","G6/G7","Unknown","2975","2795","57320","56040"
"In post","2022","Declared non-disabled","White","SCS level","Heterosexual / straight","3850","3720","89640","82160"
"In post","2022","Declared non-disabled","White","SCS level","LGBO","245","240","86830","79420"
"In post","2022","Declared non-disabled","White","SCS level","Undeclared","195","190","88330","81760"
"In post","2022","Declared non-disabled","White","SCS level","Unknown","170","165","92290","83530"
"In post","2022","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","63910","61310","37220","36330"
"In post","2022","Declared non-disabled","White","SEO/HEO","LGBO","3765","3705","36600","35500"
"In post","2022","Declared non-disabled","White","SEO/HEO","Undeclared","4315","4105","37680","36970"
"In post","2022","Declared non-disabled","White","SEO/HEO","Unknown","4640","4385","36810","36470"
"In post","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","9725","9095","31800","30000"
"In post","2022","Declared non-disabled","White","Unknown","LGBO","580","565","30060","26650"
"In post","2022","Declared non-disabled","White","Unknown","Undeclared","470","430","33780","32690"
"In post","2022","Declared non-disabled","White","Unknown","Unknown","45","40","32310","31990"
"In post","2022","Undeclared","Asian","AA/AO","Heterosexual / straight","265","235","22810","21260"
"In post","2022","Undeclared","Asian","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","AA/AO","Undeclared","60","50","23300","22130"
"In post","2022","Undeclared","Asian","AA/AO","Unknown","45","35","23780","21430"
"In post","2022","Undeclared","Asian","EO","Heterosexual / straight","305","290","28420","27570"
"In post","2022","Undeclared","Asian","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","EO","Undeclared","55","50","29440","29090"
"In post","2022","Undeclared","Asian","EO","Unknown","45","40","29320","27570"
"In post","2022","Undeclared","Asian","G6/G7","Heterosexual / straight","125","120","58290","57430"
"In post","2022","Undeclared","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","G6/G7","Undeclared","35","30","60470","58600"
"In post","2022","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","SEO/HEO","Heterosexual / straight","285","275","36640","35320"
"In post","2022","Undeclared","Asian","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","SEO/HEO","Undeclared","50","45","37670","36650"
"In post","2022","Undeclared","Asian","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Heterosexual / straight","30","30","32250","29450"
"In post","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","AA/AO","Heterosexual / straight","140","125","25950","24310"
"In post","2022","Undeclared","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","AA/AO","Undeclared","35","30","25200","25110"
"In post","2022","Undeclared","Black","AA/AO","Unknown","90","85","29260","26930"
"In post","2022","Undeclared","Black","EO","Heterosexual / straight","155","150","29760","29500"
"In post","2022","Undeclared","Black","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Black","EO","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","Black","G6/G7","Heterosexual / straight","35","35","59120","55870"
"In post","2022","Undeclared","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SEO/HEO","Heterosexual / straight","135","130","38100","37610"
"In post","2022","Undeclared","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Black","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Heterosexual / straight","50","45","33080","32040"
"In post","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","AA/AO","Heterosexual / straight","60","55","23940","21830"
"In post","2022","Undeclared","Mixed","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","AA/AO","Undeclared","30","25","[c]","[c]"
"In post","2022","Undeclared","Mixed","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","EO","Heterosexual / straight","65","60","27860","27570"
"In post","2022","Undeclared","Mixed","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","EO","Undeclared","25","20","[c]","[c]"
"In post","2022","Undeclared","Mixed","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","G6/G7","Heterosexual / straight","45","40","58600","56980"
"In post","2022","Undeclared","Mixed","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","SEO/HEO","Heterosexual / straight","75","75","37290","36410"
"In post","2022","Undeclared","Mixed","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Undeclared","Mixed","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","AA/AO","Heterosexual / straight","95","85","23130","21650"
"In post","2022","Undeclared","Undeclared","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","AA/AO","Undeclared","1215","1115","23550","21830"
"In post","2022","Undeclared","Undeclared","AA/AO","Unknown","105","90","22900","22080"
"In post","2022","Undeclared","Undeclared","EO","Heterosexual / straight","125","115","28590","27570"
"In post","2022","Undeclared","Undeclared","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","EO","Undeclared","1465","1365","28200","27570"
"In post","2022","Undeclared","Undeclared","EO","Unknown","100","90","28510","27570"
"In post","2022","Undeclared","Undeclared","G6/G7","Heterosexual / straight","45","45","59500","58410"
"In post","2022","Undeclared","Undeclared","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","G6/G7","Undeclared","1000","975","59890","57510"
"In post","2022","Undeclared","Undeclared","G6/G7","Unknown","55","50","61520","58630"
"In post","2022","Undeclared","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SCS level","Undeclared","80","75","81520","78000"
"In post","2022","Undeclared","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SEO/HEO","Heterosexual / straight","105","100","37360","36500"
"In post","2022","Undeclared","Undeclared","SEO/HEO","LGBO","20","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SEO/HEO","Undeclared","2300","2215","37890","37290"
"In post","2022","Undeclared","Undeclared","SEO/HEO","Unknown","105","100","38640","38160"
"In post","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","Undeclared","180","170","35790","33210"
"In post","2022","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","Heterosexual / straight","60","50","23530","21880"
"In post","2022","Undeclared","Unknown","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","Undeclared","180","165","24090","22080"
"In post","2022","Undeclared","Unknown","AA/AO","Unknown","215","190","26320","24310"
"In post","2022","Undeclared","Unknown","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","Undeclared","85","80","29890","28920"
"In post","2022","Undeclared","Unknown","EO","Unknown","110","100","29070","27570"
"In post","2022","Undeclared","Unknown","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","Undeclared","70","65","58820","57000"
"In post","2022","Undeclared","Unknown","G6/G7","Unknown","30","30","58890","58920"
"In post","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","45","45","38210","37910"
