"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Unknown","HEO","Unknown","2850","2785","33610","33370"
"In post","2022","30-39","Unknown","SCS level","Heterosexual / straight","45","45","78250","74000"
"In post","2022","30-39","Unknown","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","SCS level","Unknown","150","150","82070","77260"
"In post","2022","30-39","Unknown","SEO","Heterosexual / straight","925","900","41350","40520"
"In post","2022","30-39","Unknown","SEO","LGBO","75","75","40580","40550"
"In post","2022","30-39","Unknown","SEO","Undeclared","175","170","40580","40650"
"In post","2022","30-39","Unknown","SEO","Unknown","1820","1780","40880","40520"
"In post","2022","30-39","Unknown","Unknown","Heterosexual / straight","135","125","31330","26310"
"In post","2022","30-39","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Unknown","1220","1145","30400","28200"
"In post","2022","40-49","Declared disabled","AA","Heterosexual / straight","215","200","20580","20450"
"In post","2022","40-49","Declared disabled","AA","LGBO","30","30","20930","20980"
"In post","2022","40-49","Declared disabled","AA","Undeclared","55","45","19470","18310"
"In post","2022","40-49","Declared disabled","AA","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","AO","Heterosexual / straight","2065","1805","22720","21260"
"In post","2022","40-49","Declared disabled","AO","LGBO","185","175","23540","21260"
"In post","2022","40-49","Declared disabled","AO","Undeclared","285","255","22940","21260"
"In post","2022","40-49","Declared disabled","AO","Unknown","270","225","22310","21260"
"In post","2022","40-49","Declared disabled","EO","Heterosexual / straight","2740","2520","27880","27570"
"In post","2022","40-49","Declared disabled","EO","LGBO","270","260","27910","27570"
"In post","2022","40-49","Declared disabled","EO","Undeclared","340","315","27910","27570"
"In post","2022","40-49","Declared disabled","EO","Unknown","260","230","28470","27570"
"In post","2022","40-49","Declared disabled","G6","Heterosexual / straight","365","350","67540","66610"
"In post","2022","40-49","Declared disabled","G6","LGBO","50","50","67350","66880"
"In post","2022","40-49","Declared disabled","G6","Undeclared","45","40","69570","68760"
"In post","2022","40-49","Declared disabled","G6","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","G7","Heterosexual / straight","815","785","54660","54160"
"In post","2022","40-49","Declared disabled","G7","LGBO","105","105","55320","54970"
"In post","2022","40-49","Declared disabled","G7","Undeclared","85","85","54240","53650"
"In post","2022","40-49","Declared disabled","G7","Unknown","60","60","53940","55210"
"In post","2022","40-49","Declared disabled","HEO","Heterosexual / straight","1360","1305","33510","33300"
"In post","2022","40-49","Declared disabled","HEO","LGBO","190","185","33890","33370"
"In post","2022","40-49","Declared disabled","HEO","Undeclared","180","175","33530","33300"
"In post","2022","40-49","Declared disabled","HEO","Unknown","90","85","34130","33370"
"In post","2022","40-49","Declared disabled","SCS level","Heterosexual / straight","135","130","87340","79200"
"In post","2022","40-49","Declared disabled","SCS level","LGBO","30","30","[c]","[c]"
"In post","2022","40-49","Declared disabled","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","SEO","Heterosexual / straight","1030","995","41400","40520"
"In post","2022","40-49","Declared disabled","SEO","LGBO","105","100","40620","40220"
"In post","2022","40-49","Declared disabled","SEO","Undeclared","135","130","41730","40690"
"In post","2022","40-49","Declared disabled","SEO","Unknown","55","55","41230","40520"
"In post","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","710","660","32210","31420"
"In post","2022","40-49","Declared disabled","Unknown","LGBO","65","65","33310","28200"
"In post","2022","40-49","Declared disabled","Unknown","Undeclared","85","80","32330","32690"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","AA","Heterosexual / straight","1350","1260","20590","20560"
"In post","2022","40-49","Declared non-disabled","AA","LGBO","70","65","20750","20890"
"In post","2022","40-49","Declared non-disabled","AA","Undeclared","160","140","19770","19200"
"In post","2022","40-49","Declared non-disabled","AA","Unknown","115","105","21360","20950"
"In post","2022","40-49","Declared non-disabled","AO","Heterosexual / straight","11235","10090","23280","21550"
"In post","2022","40-49","Declared non-disabled","AO","LGBO","430","410","23520","21300"
"In post","2022","40-49","Declared non-disabled","AO","Undeclared","1175","1035","22980","21680"
"In post","2022","40-49","Declared non-disabled","AO","Unknown","2330","1935","22470","21260"
"In post","2022","40-49","Declared non-disabled","EO","Heterosexual / straight","14835","13855","27780","27570"
"In post","2022","40-49","Declared non-disabled","EO","LGBO","640","620","27670","27570"
"In post","2022","40-49","Declared non-disabled","EO","Undeclared","1285","1200","27890","27570"
"In post","2022","40-49","Declared non-disabled","EO","Unknown","2515","2215","28000","27570"
"In post","2022","40-49","Declared non-disabled","G6","Heterosexual / straight","3775","3615","68370","67000"
"In post","2022","40-49","Declared non-disabled","G6","LGBO","225","220","68810","67520"
"In post","2022","40-49","Declared non-disabled","G6","Undeclared","295","285","68610","67430"
"In post","2022","40-49","Declared non-disabled","G6","Unknown","340","320","68100","66620"
"In post","2022","40-49","Declared non-disabled","G7","Heterosexual / straight","8280","7965","55510","54760"
"In post","2022","40-49","Declared non-disabled","G7","LGBO","415","410","55500","54630"
"In post","2022","40-49","Declared non-disabled","G7","Undeclared","605","585","55450","54700"
"In post","2022","40-49","Declared non-disabled","G7","Unknown","1120","1060","53740","53430"
"In post","2022","40-49","Declared non-disabled","HEO","Heterosexual / straight","9670","9270","33860","33350"
"In post","2022","40-49","Declared non-disabled","HEO","LGBO","400","390","33940","33370"
"In post","2022","40-49","Declared non-disabled","HEO","Undeclared","765","740","34040","33370"
"In post","2022","40-49","Declared non-disabled","HEO","Unknown","930","885","33700","33300"
"In post","2022","40-49","Declared non-disabled","SCS level","Heterosexual / straight","1785","1720","86970","79930"
"In post","2022","40-49","Declared non-disabled","SCS level","LGBO","135","135","87530","80060"
"In post","2022","40-49","Declared non-disabled","SCS level","Undeclared","100","95","84470","78500"
"In post","2022","40-49","Declared non-disabled","SCS level","Unknown","90","85","87150","82690"
"In post","2022","40-49","Declared non-disabled","SEO","Heterosexual / straight","9010","8685","42040","40580"
"In post","2022","40-49","Declared non-disabled","SEO","LGBO","350","345","42580","40940"
"In post","2022","40-49","Declared non-disabled","SEO","Undeclared","730","695","42100","40580"
"In post","2022","40-49","Declared non-disabled","SEO","Unknown","835","790","41300","40180"
"In post","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","2850","2655","34360","34340"
"In post","2022","40-49","Declared non-disabled","Unknown","LGBO","130","125","35000","34220"
"In post","2022","40-49","Declared non-disabled","Unknown","Undeclared","180","165","35320","34680"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","105","95","33990","37170"
"In post","2022","40-49","Undeclared","AA","Heterosexual / straight","105","95","20980","20890"
"In post","2022","40-49","Undeclared","AA","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","AA","Undeclared","60","55","20670","20890"
"In post","2022","40-49","Undeclared","AA","Unknown","65","60","22690","21860"
"In post","2022","40-49","Undeclared","AO","Heterosexual / straight","705","640","24490","21840"
"In post","2022","40-49","Undeclared","AO","LGBO","50","45","25710","21760"
"In post","2022","40-49","Undeclared","AO","Undeclared","480","440","24710","21960"
"In post","2022","40-49","Undeclared","AO","Unknown","320","290","27780","31650"
"In post","2022","40-49","Undeclared","EO","Heterosexual / straight","740","700","28370","27570"
"In post","2022","40-49","Undeclared","EO","LGBO","60","55","29080","27570"
"In post","2022","40-49","Undeclared","EO","Undeclared","540","515","28220","27570"
"In post","2022","40-49","Undeclared","EO","Unknown","235","215","30070","27570"
"In post","2022","40-49","Undeclared","G6","Heterosexual / straight","100","100","68330","66230"
"In post","2022","40-49","Undeclared","G6","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","G6","Undeclared","130","130","69500","67910"
"In post","2022","40-49","Undeclared","G6","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","G7","Heterosexual / straight","245","240","55680","55140"
"In post","2022","40-49","Undeclared","G7","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","G7","Undeclared","285","285","55580","55210"
"In post","2022","40-49","Undeclared","G7","Unknown","30","30","55580","54610"
"In post","2022","40-49","Undeclared","HEO","Heterosexual / straight","475","460","34270","33300"
"In post","2022","40-49","Undeclared","HEO","LGBO","30","30","35500","33740"
"In post","2022","40-49","Undeclared","HEO","Undeclared","470","455","33930","33370"
"In post","2022","40-49","Undeclared","HEO","Unknown","90","90","36420","37280"
"In post","2022","40-49","Undeclared","SCS level","Heterosexual / straight","45","45","86120","81400"
"In post","2022","40-49","Undeclared","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","SCS level","Undeclared","40","40","83410","80000"
"In post","2022","40-49","Undeclared","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","SEO","Heterosexual / straight","380","370","43140","41120"
"In post","2022","40-49","Undeclared","SEO","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","SEO","Undeclared","390","380","42710","41100"
"In post","2022","40-49","Undeclared","SEO","Unknown","50","50","45570","44970"
"In post","2022","40-49","Undeclared","Unknown","Heterosexual / straight","125","120","34530","33500"
"In post","2022","40-49","Undeclared","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Undeclared","80","80","37100","37170"
"In post","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","AA","Heterosexual / straight","135","120","20740","20560"
"In post","2022","40-49","Unknown","AA","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","AA","Unknown","475","440","20970","20950"
"In post","2022","40-49","Unknown","AO","Heterosexual / straight","640","580","24800","22330"
"In post","2022","40-49","Unknown","AO","LGBO","30","30","26200","22750"
"In post","2022","40-49","Unknown","AO","Undeclared","85","80","25900","22080"
"In post","2022","40-49","Unknown","AO","Unknown","2660","2440","23230","21740"
"In post","2022","40-49","Unknown","EO","Heterosexual / straight","910","875","29540","28650"
"In post","2022","40-49","Unknown","EO","LGBO","55","55","29160","27570"
"In post","2022","40-49","Unknown","EO","Undeclared","120","115","29270","27270"
"In post","2022","40-49","Unknown","EO","Unknown","2370","2255","28070","27050"
"In post","2022","40-49","Unknown","G6","Heterosexual / straight","335","320","69390","67910"
"In post","2022","40-49","Unknown","G6","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","G6","Undeclared","90","85","69170","66450"
"In post","2022","40-49","Unknown","G6","Unknown","775","750","70320","67910"
"In post","2022","40-49","Unknown","G7","Heterosexual / straight","835","805","54820","53620"
"In post","2022","40-49","Unknown","G7","LGBO","40","40","54450","53500"
"In post","2022","40-49","Unknown","G7","Undeclared","210","200","54450","53360"
"In post","2022","40-49","Unknown","G7","Unknown","1640","1580","56310","55080"
"In post","2022","40-49","Unknown","HEO","Heterosexual / straight","855","820","35570","34600"
"In post","2022","40-49","Unknown","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","HEO","Undeclared","145","140","34520","33300"
"In post","2022","40-49","Unknown","HEO","Unknown","1740","1675","34530","33370"
"In post","2022","40-49","Unknown","SCS level","Heterosexual / straight","145","140","90210","84020"
"In post","2022","40-49","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Undeclared","45","45","88340","89140"
"In post","2022","40-49","Unknown","SCS level","Unknown","375","365","94600","86610"
"In post","2022","40-49","Unknown","SEO","Heterosexual / straight","805","780","42530","40850"
"In post","2022","40-49","Unknown","SEO","LGBO","40","35","42050","40650"
"In post","2022","40-49","Unknown","SEO","Undeclared","145","140","41670","40650"
"In post","2022","40-49","Unknown","SEO","Unknown","1365","1320","41810","40560"
"In post","2022","40-49","Unknown","Unknown","Heterosexual / straight","135","125","34700","33320"
"In post","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","1015","940","34100","30980"
"In post","2022","50-59","Declared disabled","AA","Heterosexual / straight","520","480","20510","20310"
"In post","2022","50-59","Declared disabled","AA","LGBO","30","30","21340","21250"
"In post","2022","50-59","Declared disabled","AA","Undeclared","75","65","19970","19200"
"In post","2022","50-59","Declared disabled","AA","Unknown","70","60","21500","21250"
"In post","2022","50-59","Declared disabled","AO","Heterosexual / straight","3565","3150","22680","21260"
"In post","2022","50-59","Declared disabled","AO","LGBO","205","190","23450","21270"
"In post","2022","50-59","Declared disabled","AO","Undeclared","610","535","22620","21260"
"In post","2022","50-59","Declared disabled","AO","Unknown","505","435","22700","21300"
"In post","2022","50-59","Declared disabled","EO","Heterosexual / straight","4690","4300","28060","27570"
"In post","2022","50-59","Declared disabled","EO","LGBO","275","260","28240","27570"
