"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Female","10","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Female","20","20","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","Female","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","West Midlands (England)","Female","40","35","33690","32030"
"In post","2022","Asian","Human Resources","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","Female","30","30","32140","28100"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","London","Female","25","25","[c]","[c]"
"In post","2022","Asian","Internal Audit","London","Male","25","25","[c]","[c]"
"In post","2022","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Asian","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Asian","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","East Midlands (England)","Female","45","40","33670","28430"
"In post","2022","Asian","Legal","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","Asian","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","East of England","Female","30","25","44500","44040"
"In post","2022","Asian","Legal","East of England","Male","10","10","[c]","[c]"
"In post","2022","Asian","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","London","Female","490","450","46170","50500"
"In post","2022","Asian","Legal","London","Male","210","205","46990","50500"
"In post","2022","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","Asian","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","North West (England)","Female","45","40","37810","28430"
"In post","2022","Asian","Legal","North West (England)","Male","40","40","40340","38090"
"In post","2022","Asian","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Scotland","Female","20","20","[c]","[c]"
"In post","2022","Asian","Legal","Scotland","Male","15","15","[c]","[c]"
"In post","2022","Asian","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","South East (England)","Female","30","25","[c]","[c]"
"In post","2022","Asian","Legal","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Asian","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Asian","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","West Midlands (England)","Female","95","85","38940","38180"
"In post","2022","Asian","Legal","West Midlands (England)","Male","35","35","34920","33370"
"In post","2022","Asian","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Yorkshire and The Humber","Female","40","35","38380","38000"
"In post","2022","Asian","Legal","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"In post","2022","Asian","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","East Midlands (England)","Female","815","700","26520","24710"
"In post","2022","Asian","No function","East Midlands (England)","Male","615","580","27360","26820"
"In post","2022","Asian","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","East of England","Female","400","360","30170","27570"
"In post","2022","Asian","No function","East of England","Male","255","250","32590","29290"
"In post","2022","Asian","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","London","Female","4155","3850","36530","31880"
"In post","2022","Asian","No function","London","Male","2585","2535","37790","32560"
"In post","2022","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","North East (England)","Female","160","140","25550","21260"
"In post","2022","Asian","No function","North East (England)","Male","150","140","27320","25080"
"In post","2022","Asian","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","North West (England)","Female","960","825","26120","23170"
"In post","2022","Asian","No function","North West (England)","Male","1180","1135","27440","26780"
"In post","2022","Asian","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Overseas","Female","35","35","45200","38300"
"In post","2022","Asian","No function","Overseas","Male","50","50","49930","48300"
"In post","2022","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Scotland","Female","175","155","25840","25050"
"In post","2022","Asian","No function","Scotland","Male","135","130","34310","27570"
"In post","2022","Asian","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","South East (England)","Female","520","455","29330","28620"
"In post","2022","Asian","No function","South East (England)","Male","355","335","30980","28960"
"In post","2022","Asian","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","South West (England)","Female","185","165","31930","27570"
"In post","2022","Asian","No function","South West (England)","Male","120","115","33560","28060"
"In post","2022","Asian","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Unknown","Female","70","60","30740","30330"
"In post","2022","Asian","No function","Unknown","Male","30","30","30730","30330"
"In post","2022","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Wales","Female","150","135","28120","26360"
"In post","2022","Asian","No function","Wales","Male","145","145","28630","23880"
"In post","2022","Asian","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","West Midlands (England)","Female","1815","1625","27140","26590"
"In post","2022","Asian","No function","West Midlands (England)","Male","1380","1340","28060","27570"
"In post","2022","Asian","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Yorkshire and The Humber","Female","750","660","27670","27570"
"In post","2022","Asian","No function","Yorkshire and The Humber","Male","750","725","28850","27570"
"In post","2022","Asian","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Asian","Project Delivery","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Asian","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","East of England","Female","20","15","[c]","[c]"
"In post","2022","Asian","Project Delivery","East of England","Male","15","15","[c]","[c]"
"In post","2022","Asian","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","London","Female","335","315","45470","41740"
"In post","2022","Asian","Project Delivery","London","Male","220","215","47490","42680"
"In post","2022","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
