"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","London","Heterosexual / straight","220","220","38150","34710"
"In post","2022","Black","Human Resources","London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Human Resources","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Human Resources","Outside London","Heterosexual / straight","110","110","34140","30160"
"In post","2022","Black","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Black","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","London","Heterosexual / straight","400","390","41750","35150"
"In post","2022","Black","Legal","London","LGBO","15","15","[c]","[c]"
"In post","2022","Black","Legal","London","Undeclared","20","15","[c]","[c]"
"In post","2022","Black","Legal","London","Unknown","60","55","43660","35000"
"In post","2022","Black","Legal","Outside London","Heterosexual / straight","120","115","37540","33370"
"In post","2022","Black","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","London","Heterosexual / straight","4995","4865","33770","31060"
"In post","2022","Black","No function","London","LGBO","115","115","34860","31060"
"In post","2022","Black","No function","London","Undeclared","310","295","32920","31060"
"In post","2022","Black","No function","London","Unknown","595","550","32470","31060"
"In post","2022","Black","No function","Outside London","Heterosexual / straight","3545","3365","28680","27570"
"In post","2022","Black","No function","Outside London","LGBO","90","90","27950","27570"
"In post","2022","Black","No function","Outside London","Undeclared","185","170","28930","27570"
"In post","2022","Black","No function","Outside London","Unknown","315","290","29380","27570"
"In post","2022","Black","No function","Overseas","Heterosexual / straight","35","35","41510","34220"
"In post","2022","Black","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","Unknown","Heterosexual / straight","35","30","32560","31060"
"In post","2022","Black","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","London","Heterosexual / straight","290","280","43620","40200"
"In post","2022","Black","Project Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","London","Unknown","30","30","36720","35840"
"In post","2022","Black","Project Delivery","Outside London","Heterosexual / straight","300","295","35230","33610"
"In post","2022","Black","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","London","Heterosexual / straight","105","105","38780","35280"
"In post","2022","Black","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Property","London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Property","Outside London","Heterosexual / straight","60","60","36470","33300"
"In post","2022","Black","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Property","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","London","Heterosexual / straight","80","80","34410","31870"
"In post","2022","Black","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Outside London","Heterosexual / straight","40","40","30030","27120"
"In post","2022","Black","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","London","Heterosexual / straight","1505","1435","34570","30120"
"In post","2022","Black","Unknown","London","LGBO","25","25","[c]","[c]"
"In post","2022","Black","Unknown","London","Undeclared","95","90","33160","29230"
"In post","2022","Black","Unknown","London","Unknown","20","15","[c]","[c]"
"In post","2022","Black","Unknown","Outside London","Heterosexual / straight","510","480","29730","26160"
"In post","2022","Black","Unknown","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","London","Heterosexual / straight","110","110","45070","41700"
"In post","2022","Mixed","Analysis","London","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","London","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Outside London","Heterosexual / straight","60","55","41130","38010"
"In post","2022","Mixed","Analysis","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Mixed","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Outside London","Heterosexual / straight","45","45","35230","35000"
"In post","2022","Mixed","Commercial","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
