"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","AA/AO","40","35","21360","21300"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","EO","45","45","25560","25190"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","G6/G7","10","10","52030","50440"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","SEO/HEO","70","65","34160","32160"
"In post","2022","Animal and Plant Health Agency","York","AA/AO","55","50","22060","21300"
"In post","2022","Animal and Plant Health Agency","York","EO","10","10","25960","24920"
"In post","2022","Animal and Plant Health Agency","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","G6/G7","20","20","59500","61000"
"In post","2022","Attorney General's Office","Westminster","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","SEO/HEO","10","10","35390","37730"
"In post","2022","Cabinet Office (excl. agencies)","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","20","20","65300","63110"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","25","25","31710","29250"
"In post","2022","Cabinet Office (excl. agencies)","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire","SEO/HEO","30","30","30520","29250"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","G6/G7","40","40","65800","62790"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","SCS level","10","10","118080","110000"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","SEO/HEO","50","50","31200","29250"
"In post","2022","Cabinet Office (excl. agencies)","Blackpool","G6/G7","30","30","60030","61710"
"In post","2022","Cabinet Office (excl. agencies)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Blackpool","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bristol, City of","EO","10","10","25100","24820"
"In post","2022","Cabinet Office (excl. agencies)","Bristol, City of","G6/G7","55","50","56220","52630"
"In post","2022","Cabinet Office (excl. agencies)","Bristol, City of","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bristol, City of","SEO/HEO","35","35","33490","32000"
"In post","2022","Cabinet Office (excl. agencies)","Buckinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cambridgeshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Camden and City of London","G6/G7","60","60","57690","56340"
"In post","2022","Cabinet Office (excl. agencies)","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Camden and City of London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","G6/G7","20","20","53900","49700"
"In post","2022","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","25","25","33870","32000"
"In post","2022","Cabinet Office (excl. agencies)","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Central Hampshire","G6/G7","30","30","68870","68400"
"In post","2022","Cabinet Office (excl. agencies)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Central Hampshire","SEO/HEO","10","10","35390","34290"
"In post","2022","Cabinet Office (excl. agencies)","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","City of Edinburgh","SEO/HEO","20","20","31590","32000"
"In post","2022","Cabinet Office (excl. agencies)","Coventry","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Croydon","G6/G7","15","15","70400","68170"
"In post","2022","Cabinet Office (excl. agencies)","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Croydon","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Darlington","G6/G7","10","10","68330","66000"
"In post","2022","Cabinet Office (excl. agencies)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Dorset","SEO/HEO","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","AA/AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","EO","35","35","24650","23850"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","G6/G7","75","75","57930","53320"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","SCS level","15","15","87290","82100"
"In post","2022","Cabinet Office (excl. agencies)","Glasgow City","SEO/HEO","120","120","33070","32000"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","EO","20","20","25080","24100"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","G6/G7","85","85","58810","52630"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester South West","SEO/HEO","125","125","34510","37300"
"In post","2022","Cabinet Office (excl. agencies)","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Leeds","EO","10","10","24570","24100"
"In post","2022","Cabinet Office (excl. agencies)","Leeds","G6/G7","105","100","60700","61710"
"In post","2022","Cabinet Office (excl. agencies)","Leeds","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Leeds","SEO/HEO","105","100","32700","32000"
"In post","2022","Cabinet Office (excl. agencies)","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lewisham and Southwark","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","AA/AO","15","10","21550","21670"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","G6/G7","35","35","62440","62010"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Liverpool","SEO/HEO","25","25","33100","32960"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","G6/G7","70","65","57870","53530"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Manchester","SEO/HEO","55","50","33780","32000"
"In post","2022","Cabinet Office (excl. agencies)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","AA/AO","30","25","21220","21170"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Milton Keynes","SEO/HEO","40","40","34620","33790"
"In post","2022","Cabinet Office (excl. agencies)","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Monmouthshire and Newport","SEO/HEO","20","20","29680","29250"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Hampshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Norwich and East Norfolk","EO","10","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Norwich and East Norfolk","G6/G7","30","30","58350","56430"
"In post","2022","Cabinet Office (excl. agencies)","Norwich and East Norfolk","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Norwich and East Norfolk","SEO/HEO","20","20","36110","37300"
"In post","2022","Cabinet Office (excl. agencies)","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Nottingham","G6/G7","10","10","66940","56520"
"In post","2022","Cabinet Office (excl. agencies)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Nottingham","SEO/HEO","20","20","31360","29250"
"In post","2022","Cabinet Office (excl. agencies)","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
