"Status","Year","Disability","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","North West (England)","Wirral","Undeclared","45","35","25340","21490"
"In post","2022","Declared disabled","North West (England)","Wirral","Unknown","45","40","23970","21260"
"In post","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Ards and North Down","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Belfast","Heterosexual / straight","200","185","30900","28920"
"In post","2022","Declared disabled","Northern Ireland","Belfast","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Belfast","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Belfast","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Derry City and Strabane","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","30","30","27080","26660"
"In post","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid and East Antrim","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid Ulster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Heterosexual / straight","170","170","48220","44140"
"In post","2022","Declared disabled","Overseas","Overseas","LGBO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","90","85","33660","27570"
"In post","2022","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Angus and Dundee City","Heterosexual / straight","190","175","25690","23230"
"In post","2022","Declared disabled","Scotland","Angus and Dundee City","LGBO","40","40","25990","21260"
"In post","2022","Declared disabled","Scotland","Angus and Dundee City","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Angus and Dundee City","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","City of Edinburgh","Heterosexual / straight","810","770","38050","33370"
"In post","2022","Declared disabled","Scotland","City of Edinburgh","LGBO","190","185","35580","31540"
"In post","2022","Declared disabled","Scotland","City of Edinburgh","Undeclared","85","80","38400","33060"
"In post","2022","Declared disabled","Scotland","City of Edinburgh","Unknown","130","120","34880","30650"
"In post","2022","Declared disabled","Scotland","Clackmannanshire and Fife","Heterosexual / straight","115","100","31240","27570"
"In post","2022","Declared disabled","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Clackmannanshire and Fife","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Clackmannanshire and Fife","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Dumfries and Galloway","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Dumfries and Galloway","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","80","70","25260","27230"
"In post","2022","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","125","110","30490","27570"
"In post","2022","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Lothian and Midlothian","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Falkirk","Heterosexual / straight","135","115","28350","27570"
"In post","2022","Declared disabled","Scotland","Falkirk","LGBO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Falkirk","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Falkirk","Unknown","40","35","30780","35000"
"In post","2022","Declared disabled","Scotland","Glasgow City","Heterosexual / straight","980","900","30170","27570"
"In post","2022","Declared disabled","Scotland","Glasgow City","LGBO","175","170","30020","27230"
"In post","2022","Declared disabled","Scotland","Glasgow City","Undeclared","130","120","29080","27570"
"In post","2022","Declared disabled","Scotland","Glasgow City","Unknown","100","90","31270","27570"
"In post","2022","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","75","60","29880","27570"
"In post","2022","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","5","5","[c]","[c]"
