"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Dorset and Somerset","HEO","Heterosexual / straight","70","65","33970","33300"
"In post","2022","Declared disabled","Dorset and Somerset","HEO","LGBO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SEO","Heterosexual / straight","45","40","44250","42510"
"In post","2022","Declared disabled","Dorset and Somerset","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Heterosexual / straight","55","50","30130","28310"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","AA","Heterosexual / straight","75","70","20630","20080"
"In post","2022","Declared disabled","East Anglia","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","AO","Heterosexual / straight","300","265","24130","21680"
"In post","2022","Declared disabled","East Anglia","AO","LGBO","30","30","23810","21680"
"In post","2022","Declared disabled","East Anglia","AO","Undeclared","40","40","24490","21680"
"In post","2022","Declared disabled","East Anglia","AO","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","EO","Heterosexual / straight","360","330","27590","27570"
"In post","2022","Declared disabled","East Anglia","EO","LGBO","30","30","27020","27570"
"In post","2022","Declared disabled","East Anglia","EO","Undeclared","45","40","28220","27570"
"In post","2022","Declared disabled","East Anglia","EO","Unknown","30","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G7","Heterosexual / straight","30","30","53010","51470"
"In post","2022","Declared disabled","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","HEO","Heterosexual / straight","170","160","33680","33300"
"In post","2022","Declared disabled","East Anglia","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SEO","Heterosexual / straight","100","95","42630","40890"
"In post","2022","Declared disabled","East Anglia","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Heterosexual / straight","105","95","29490","28880"
"In post","2022","Declared disabled","East Anglia","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","AA","Heterosexual / straight","40","35","19890","19810"
"In post","2022","Declared disabled","East Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","AO","Heterosexual / straight","345","305","21930","21260"
"In post","2022","Declared disabled","East Wales","AO","LGBO","50","45","21670","21260"
"In post","2022","Declared disabled","East Wales","AO","Undeclared","50","45","22400","21440"
"In post","2022","Declared disabled","East Wales","AO","Unknown","40","30","22070","21670"
"In post","2022","Declared disabled","East Wales","EO","Heterosexual / straight","375","345","27150","27380"
"In post","2022","Declared disabled","East Wales","EO","LGBO","45","45","26480","26820"
"In post","2022","Declared disabled","East Wales","EO","Undeclared","50","45","27570","27570"
"In post","2022","Declared disabled","East Wales","EO","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G6","Heterosexual / straight","30","30","68280","67910"
"In post","2022","Declared disabled","East Wales","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G7","Heterosexual / straight","115","110","54480","54280"
"In post","2022","Declared disabled","East Wales","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Wales","HEO","Heterosexual / straight","255","240","33390","33080"
"In post","2022","Declared disabled","East Wales","HEO","LGBO","35","35","32550","33080"
"In post","2022","Declared disabled","East Wales","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","East Wales","HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SEO","Heterosexual / straight","165","155","41330","40520"
"In post","2022","Declared disabled","East Wales","SEO","LGBO","30","30","39480","38340"
"In post","2022","Declared disabled","East Wales","SEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Heterosexual / straight","70","65","30530","29110"
"In post","2022","Declared disabled","East Wales","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AO","Heterosexual / straight","125","105","23670","21460"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AO","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","165","150","27560","27570"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","HEO","Heterosexual / straight","30","30","33080","33250"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","50","45","29310","28200"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","AA","Heterosexual / straight","60","55","22170","22140"
"In post","2022","Declared disabled","Eastern Scotland","AA","LGBO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","AA","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","AO","Heterosexual / straight","295","270","22520","21260"
"In post","2022","Declared disabled","Eastern Scotland","AO","LGBO","65","65","22430","21260"
"In post","2022","Declared disabled","Eastern Scotland","AO","Undeclared","50","45","22430","21260"
"In post","2022","Declared disabled","Eastern Scotland","AO","Unknown","80","70","24370","25050"
"In post","2022","Declared disabled","Eastern Scotland","EO","Heterosexual / straight","450","410","28720","27570"
"In post","2022","Declared disabled","Eastern Scotland","EO","LGBO","65","65","28160","27570"
"In post","2022","Declared disabled","Eastern Scotland","EO","Undeclared","40","35","28570","27570"
"In post","2022","Declared disabled","Eastern Scotland","EO","Unknown","105","95","32280","35000"
"In post","2022","Declared disabled","Eastern Scotland","G6","Heterosexual / straight","50","45","71620","73340"
"In post","2022","Declared disabled","Eastern Scotland","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G7","Heterosexual / straight","115","110","56910","57190"
"In post","2022","Declared disabled","Eastern Scotland","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","HEO","Heterosexual / straight","225","215","34790","33370"
"In post","2022","Declared disabled","Eastern Scotland","HEO","LGBO","55","55","34030","33370"
"In post","2022","Declared disabled","Eastern Scotland","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SEO","Heterosexual / straight","175","165","44360","43660"
"In post","2022","Declared disabled","Eastern Scotland","SEO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SEO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
