"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Project Delivery","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Female","Heterosexual / straight","105","100","37370","34260"
"In post","2022","Black","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Property","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Property","Male","Heterosexual / straight","60","60","38860","35710"
"In post","2022","Black","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Property","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Female","Heterosexual / straight","35","35","34970","34040"
"In post","2022","Black","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Male","Heterosexual / straight","85","85","32170","30200"
"In post","2022","Black","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Female","Heterosexual / straight","1305","1220","33310","29370"
"In post","2022","Black","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Female","Undeclared","90","85","31720","28990"
"In post","2022","Black","Unknown","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Black","Unknown","Male","Heterosexual / straight","730","715","33540","29080"
"In post","2022","Black","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Black","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Female","Heterosexual / straight","85","80","45980","44930"
"In post","2022","Mixed","Analysis","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Male","Heterosexual / straight","85","85","41640","38020"
"In post","2022","Mixed","Analysis","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Female","Heterosexual / straight","45","45","36940","35500"
"In post","2022","Mixed","Commercial","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Mixed","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Female","Heterosexual / straight","100","95","39220","35180"
"In post","2022","Mixed","Communications","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Communications","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Communications","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Communications","Male","Heterosexual / straight","50","50","36080","32230"
"In post","2022","Mixed","Communications","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Female","Heterosexual / straight","95","85","29920","27570"
"In post","2022","Mixed","Counter Fraud","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Male","Heterosexual / straight","85","85","36800","32530"
"In post","2022","Mixed","Counter Fraud","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Female","Heterosexual / straight","50","45","22790","21260"
"In post","2022","Mixed","Debt","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Debt","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Female","Heterosexual / straight","110","105","40550","36480"
"In post","2022","Mixed","Digital, Data & Technology","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Male","Heterosexual / straight","150","145","41080","38160"
"In post","2022","Mixed","Digital, Data & Technology","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Female","Heterosexual / straight","100","95","38350","35480"
"In post","2022","Mixed","Finance","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","Male","Heterosexual / straight","70","70","44610","41520"
"In post","2022","Mixed","Finance","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Female","Heterosexual / straight","145","140","41450","37600"
"In post","2022","Mixed","Human Resources","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Human Resources","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Human Resources","Female","Unknown","10","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","Male","Heterosexual / straight","50","50","38250","33770"
"In post","2022","Mixed","Human Resources","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Human Resources","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Female","Heterosexual / straight","175","160","48060","51250"
"In post","2022","Mixed","Legal","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Mixed","Legal","Male","Heterosexual / straight","80","80","48490","50040"
"In post","2022","Mixed","Legal","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Female","Heterosexual / straight","2505","2350","32380","29290"
"In post","2022","Mixed","No function","Female","LGBO","265","255","31850","28140"
"In post","2022","Mixed","No function","Female","Undeclared","240","225","33430","28390"
"In post","2022","Mixed","No function","Female","Unknown","195","165","31710","27570"
