"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Commercial","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Foreign, Commonwealth and Development Office","Male","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","HM Revenue and Customs","Female","15","15","[c]","[c]"
"In post","2022","20-29","Commercial","HM Revenue and Customs","Male","20","20","[c]","[c]"
"In post","2022","20-29","Commercial","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Ministry of Defence","Female","160","160","29840","26740"
"In post","2022","20-29","Commercial","Ministry of Defence","Male","160","160","30290","29390"
"In post","2022","20-29","Commercial","Ministry of Justice","Female","30","30","32360","33170"
"In post","2022","20-29","Commercial","Ministry of Justice","Male","20","20","[c]","[c]"
"In post","2022","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scottish Government","Female","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Scottish Government","Male","15","10","[c]","[c]"
"In post","2022","20-29","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","UK Export Finance","Female","25","25","[c]","[c]"
"In post","2022","20-29","Commercial","UK Export Finance","Male","25","25","[c]","[c]"
"In post","2022","20-29","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Attorney General's Departments","Female","15","15","[c]","[c]"
"In post","2022","20-29","Communications","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Cabinet Office","Female","75","75","36870","34550"
"In post","2022","20-29","Communications","Cabinet Office","Male","50","50","37060","36160"
"In post","2022","20-29","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy","Female","30","30","[c]","[c]"
"In post","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2022","20-29","Communications","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Department for Education","Female","50","50","32840","32870"
"In post","2022","20-29","Communications","Department for Education","Male","25","25","[c]","[c]"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","Female","35","35","32650","32560"
"In post","2022","20-29","Communications","Department for Environment, Food and Rural Affairs","Male","25","25","[c]","[c]"
"In post","2022","20-29","Communications","Department for International Trade","Female","35","35","37890","38160"
"In post","2022","20-29","Communications","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2022","20-29","Communications","Department for Levelling Up, Housing and Communities","Female","20","20","[c]","[c]"
"In post","2022","20-29","Communications","Department for Levelling Up, Housing and Communities","Male","15","15","[c]","[c]"
"In post","2022","20-29","Communications","Department for Transport","Female","35","30","32910","33950"
"In post","2022","20-29","Communications","Department for Transport","Male","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Work and Pensions","Female","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department for Work and Pensions","Male","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Department of Health and Social Care","Female","95","90","35830","28590"
"In post","2022","20-29","Communications","Department of Health and Social Care","Male","40","40","36550","27270"
"In post","2022","20-29","Communications","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2022","20-29","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","HM Revenue and Customs","Female","625","620","28270","26820"
"In post","2022","20-29","Communications","HM Revenue and Customs","Male","710","710","28150","26820"
"In post","2022","20-29","Communications","HM Treasury","Female","10","10","[c]","[c]"
"In post","2022","20-29","Communications","HM Treasury","Male","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Defence","Female","55","55","31860","33000"
"In post","2022","20-29","Communications","Ministry of Defence","Male","35","35","34970","34000"
"In post","2022","20-29","Communications","Ministry of Justice","Female","30","30","[c]","[c]"
"In post","2022","20-29","Communications","Ministry of Justice","Male","15","15","[c]","[c]"
"In post","2022","20-29","Communications","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2022","20-29","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scottish Government","Female","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2022","20-29","Communications","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2022","20-29","Communications","UK Statistics Authority","Female","10","10","[c]","[c]"
"In post","2022","20-29","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Attorney General's Departments","Female","15","15","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cabinet Office","Female","20","20","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cabinet Office","Male","15","15","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","15","15","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions","Female","365","360","26900","27570"
"In post","2022","20-29","Counter Fraud","Department for Work and Pensions","Male","285","285","26070","27570"
"In post","2022","20-29","Counter Fraud","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs","Female","640","630","30500","26820"
"In post","2022","20-29","Counter Fraud","HM Revenue and Customs","Male","635","635","30700","26820"
"In post","2022","20-29","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Department for Work and Pensions","Female","165","155","21930","21260"
"In post","2022","20-29","Debt","Department for Work and Pensions","Male","135","135","21780","21260"
"In post","2022","20-29","Debt","HM Revenue and Customs","Female","500","475","22180","21250"
"In post","2022","20-29","Debt","HM Revenue and Customs","Male","485","475","22450","21250"
"In post","2022","20-29","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Cabinet Office","Female","130","130","40850","37300"
"In post","2022","20-29","Digital, Data & Technology","Cabinet Office","Male","120","120","41250","38980"
"In post","2022","20-29","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","Male","10","10","[c]","[c]"
