"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Asian","Human Resources","EO","30","30","27090","26880"
"In post","2022","20-29","Asian","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","SEO/HEO","45","45","34990","35050"
"In post","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","SEO/HEO","30","30","34580","33900"
"In post","2022","20-29","Asian","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","EO","45","45","28280","26970"
"In post","2022","20-29","Asian","Legal","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Legal","SEO/HEO","50","50","36530","37770"
"In post","2022","20-29","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","EO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","AA/AO","1330","1260","22170","21260"
"In post","2022","20-29","Asian","Operational Delivery","EO","1470","1445","28300","27570"
"In post","2022","20-29","Asian","Operational Delivery","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","SEO/HEO","320","310","34530","33370"
"In post","2022","20-29","Asian","Operational Delivery","Unknown","145","145","25320","24090"
"In post","2022","20-29","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Other","AA/AO","90","90","21730","21260"
"In post","2022","20-29","Asian","Other","EO","165","165","28280","27570"
"In post","2022","20-29","Asian","Other","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Other","SEO/HEO","45","45","34890","35610"
"In post","2022","20-29","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Policy","EO","110","110","27410","27690"
"In post","2022","20-29","Asian","Policy","G6/G7","120","120","54190","53380"
"In post","2022","20-29","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","SEO/HEO","490","485","35620","34710"
"In post","2022","20-29","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","EO","40","35","27820","28080"
"In post","2022","20-29","Asian","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","SEO/HEO","90","90","35490","34710"
"In post","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","EO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","SEO/HEO","35","35","34540","32890"
"In post","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","EO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","EO","60","60","26490","26880"
"In post","2022","20-29","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","SEO/HEO","80","80","34520","33000"
"In post","2022","20-29","Asian","Science and Engineering","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Security","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","SEO/HEO","45","45","37190","37930"
"In post","2022","20-29","Asian","Tax","AA/AO","170","160","21320","21250"
"In post","2022","20-29","Asian","Tax","EO","180","180","27230","26590"
"In post","2022","20-29","Asian","Tax","G6/G7","40","40","57980","58600"
"In post","2022","20-29","Asian","Tax","SEO/HEO","165","165","34990","33370"
"In post","2022","20-29","Asian","Unknown","AA/AO","105","105","22060","21250"
"In post","2022","20-29","Asian","Unknown","EO","125","125","27860","27500"
"In post","2022","20-29","Asian","Unknown","G6/G7","45","45","55790","54700"
"In post","2022","20-29","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","SEO/HEO","155","155","35970","34550"
"In post","2022","20-29","Asian","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data and Technology","EO","30","30","27510","27360"
"In post","2022","20-29","Black","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data and Technology","SEO/HEO","40","40","37340","37640"
"In post","2022","20-29","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Economics","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Finance","EO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","EO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","International Trade","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","International Trade","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","International Trade","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","EO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Legal","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Legal","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Delivery","AA/AO","395","385","24600","23720"
"In post","2022","20-29","Black","Operational Delivery","EO","535","525","29370","29290"
"In post","2022","20-29","Black","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Delivery","SEO/HEO","95","95","34590","34260"
"In post","2022","20-29","Black","Operational Delivery","Unknown","145","140","26910","27060"
"In post","2022","20-29","Black","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Other","AA/AO","25","20","[c]","[c]"
"In post","2022","20-29","Black","Other","EO","75","75","29080","31060"
"In post","2022","20-29","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Other","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Policy","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Policy","EO","75","70","27900","27960"
"In post","2022","20-29","Black","Policy","G6/G7","35","35","55260","53380"
"In post","2022","20-29","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Policy","SEO/HEO","190","190","35640","34170"
"In post","2022","20-29","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","EO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","SEO/HEO","40","40","36240","35070"
"In post","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","EO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","EO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","SEO/HEO","5","5","[c]","[c]"
