"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Female","185","160","28370","27570"
"In post","2022","Undeclared","Counter Fraud","Male","205","190","29350","27570"
"In post","2022","Undeclared","Digital, Data and Technology","Female","225","215","41460","38670"
"In post","2022","Undeclared","Digital, Data and Technology","Male","830","815","42420","40000"
"In post","2022","Undeclared","Economics","Female","15","10","[c]","[c]"
"In post","2022","Undeclared","Economics","Male","40","40","53450","57450"
"In post","2022","Undeclared","Finance","Female","220","205","38020","33700"
"In post","2022","Undeclared","Finance","Male","315","305","41750","38150"
"In post","2022","Undeclared","Geography","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Geography","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Female","175","160","36940","33630"
"In post","2022","Undeclared","Human Resources","Male","110","110","37710","33350"
"In post","2022","Undeclared","Inspector of Education and Training","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Female","55","50","33940","31520"
"In post","2022","Undeclared","Intelligence Analysis","Male","140","135","37030","33300"
"In post","2022","Undeclared","Internal Audit","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","International Trade","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","International Trade","Male","45","45","50920","51850"
"In post","2022","Undeclared","Knowledge and Information Management","Female","70","60","33780","31260"
"In post","2022","Undeclared","Knowledge and Information Management","Male","90","90","37020","33300"
"In post","2022","Undeclared","Legal","Female","210","190","49350","48830"
"In post","2022","Undeclared","Legal","Male","290","280","46120","41080"
"In post","2022","Undeclared","Medicine","Female","45","40","60600","55750"
"In post","2022","Undeclared","Medicine","Male","30","30","77030","75110"
"In post","2022","Undeclared","Operational Delivery","Female","4565","3955","28260","27370"
"In post","2022","Undeclared","Operational Delivery","Male","5150","4880","30480","27570"
"In post","2022","Undeclared","Operational Research","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Male","50","45","44620","47010"
"In post","2022","Undeclared","Other","Female","510","465","28270","26670"
"In post","2022","Undeclared","Other","Male","725","695","31030","27570"
"In post","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Policy","Female","460","440","45710","41950"
"In post","2022","Undeclared","Policy","Male","755","740","50050","49500"
"In post","2022","Undeclared","Project Delivery","Female","255","240","40980","39860"
"In post","2022","Undeclared","Project Delivery","Male","460","445","46230","42580"
"In post","2022","Undeclared","Property","Female","225","200","35740","31900"
"In post","2022","Undeclared","Property","Male","355","345","40090","36450"
"In post","2022","Undeclared","Psychology","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Psychology","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Female","220","200","41940","40060"
"In post","2022","Undeclared","Science and Engineering","Male","770","750","41770","40580"
"In post","2022","Undeclared","Security","Female","80","75","35500","33000"
"In post","2022","Undeclared","Security","Male","365","360","36190","39070"
"In post","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Statistics","Male","40","40","43820","38340"
"In post","2022","Undeclared","Tax","Female","270","245","39140","33600"
"In post","2022","Undeclared","Tax","Male","485","455","42560","40180"
"In post","2022","Undeclared","Unknown","Female","230","220","42300","37970"
"In post","2022","Undeclared","Unknown","Male","390","380","46040","40520"
"In post","2022","Undeclared","Veterinarian","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Female","370","355","38130","36500"
"In post","2022","Unknown","Commercial","Male","325","320","40390","37400"
"In post","2022","Unknown","Communications","Female","425","410","42760","38620"
"In post","2022","Unknown","Communications","Male","300","295","44550","40520"
"In post","2022","Unknown","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","230","210","31280","27570"
"In post","2022","Unknown","Counter Fraud","Male","205","200","35270","31060"
"In post","2022","Unknown","Digital, Data and Technology","Female","890","865","41420","38250"
"In post","2022","Unknown","Digital, Data and Technology","Male","2080","2065","42200","38060"
"In post","2022","Unknown","Economics","Female","95","90","42420","34880"
"In post","2022","Unknown","Economics","Male","225","225","43480","35330"
"In post","2022","Unknown","Finance","Female","615","585","38630","35310"
"In post","2022","Unknown","Finance","Male","585","580","41250","37830"
"In post","2022","Unknown","Geography","Female","35","30","28530","26740"
"In post","2022","Unknown","Geography","Male","95","90","31270","29290"
"In post","2022","Unknown","Human Resources","Female","555","530","36810","32170"
"In post","2022","Unknown","Human Resources","Male","265","260","38520","33660"
"In post","2022","Unknown","Inspector of Education and Training","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Female","110","105","32930","29230"
"In post","2022","Unknown","Intelligence Analysis","Male","155","150","34450","33080"
"In post","2022","Unknown","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","15","15","[c]","[c]"
"In post","2022","Unknown","International Trade","Female","200","200","44130","39310"
"In post","2022","Unknown","International Trade","Male","225","225","46030","40520"
"In post","2022","Unknown","Knowledge and Information Management","Female","105","100","35720","33000"
"In post","2022","Unknown","Knowledge and Information Management","Male","95","95","36210","31820"
"In post","2022","Unknown","Legal","Female","965","895","46530","45600"
"In post","2022","Unknown","Legal","Male","780","760","43800","38390"
"In post","2022","Unknown","Medicine","Female","275","235","45860","39030"
"In post","2022","Unknown","Medicine","Male","125","110","57350","49320"
"In post","2022","Unknown","Operational Delivery","Female","19140","17365","26980","24800"
"In post","2022","Unknown","Operational Delivery","Male","15655","15025","28230","26140"
"In post","2022","Unknown","Operational Research","Female","40","35","37670","35090"
"In post","2022","Unknown","Operational Research","Male","80","80","41070","38070"
"In post","2022","Unknown","Other","Female","1425","1350","32180","27570"
"In post","2022","Unknown","Other","Male","2755","2730","35990","32700"
"In post","2022","Unknown","Planning","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Planning","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Female","2165","2090","45620","41850"
"In post","2022","Unknown","Policy","Male","1805","1790","46310","42470"
"In post","2022","Unknown","Project Delivery","Female","740","710","41860","39470"
"In post","2022","Unknown","Project Delivery","Male","765","755","43630","40410"
"In post","2022","Unknown","Property","Female","330","310","32090","29000"
"In post","2022","Unknown","Property","Male","515","505","36400","32890"
"In post","2022","Unknown","Psychology","Female","160","150","32060","30450"
"In post","2022","Unknown","Psychology","Male","20","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Female","195","185","36900","33170"
"In post","2022","Unknown","Science and Engineering","Male","715","700","36180","32720"
"In post","2022","Unknown","Security","Female","220","215","32430","29750"
"In post","2022","Unknown","Security","Male","910","905","31900","27690"
"In post","2022","Unknown","Social Research","Female","100","100","40490","38340"
"In post","2022","Unknown","Social Research","Male","50","50","39160","36920"
"In post","2022","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Female","125","120","36840","34710"
"In post","2022","Unknown","Statistics","Male","150","150","40860","37880"
"In post","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Female","2065","1935","28710","26820"
"In post","2022","Unknown","Tax","Male","2505","2440","30910","26820"
"In post","2022","Unknown","Unknown","Female","4960","4790","39480","32000"
"In post","2022","Unknown","Unknown","Male","4410","4355","42320","33250"
"In post","2022","Unknown","Veterinarian","Female","35","30","42730","37910"
"In post","2022","Unknown","Veterinarian","Male","15","15","[c]","[c]"
"In post","2022","White","Commercial","Female","2540","2400","38720","36500"
"In post","2022","White","Commercial","Male","2070","2030","42020","38980"
"In post","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Communications","Female","1730","1640","42460","39500"
"In post","2022","White","Communications","Male","1170","1155","42550","38680"
"In post","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Corporate Finance","Female","60","60","43270","38580"
"In post","2022","White","Corporate Finance","Male","40","40","57350","48090"
"In post","2022","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","Female","2830","2465","28190","27570"
"In post","2022","White","Counter Fraud","Male","1850","1730","30300","27570"
"In post","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Digital, Data and Technology","Female","4965","4700","40640","37200"
"In post","2022","White","Digital, Data and Technology","Male","8625","8485","42990","39910"
"In post","2022","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Economics","Female","500","475","49020","50890"
"In post","2022","White","Economics","Male","825","815","49870","51210"
"In post","2022","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Finance","Female","5150","4840","38550","33630"
"In post","2022","White","Finance","Male","3750","3685","43290","39740"
"In post","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Geography","Female","125","115","30970","29290"
"In post","2022","White","Geography","Male","210","200","31850","33290"
"In post","2022","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Female","5175","4825","38820","33910"
"In post","2022","White","Human Resources","Male","2155","2105","40530","36820"
"In post","2022","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Inspector of Education and Training","Female","600","580","63220","64500"
"In post","2022","White","Inspector of Education and Training","Male","235","230","73840","75500"
"In post","2022","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Intelligence Analysis","Female","1135","1060","31950","28760"
"In post","2022","White","Intelligence Analysis","Male","1320","1285","35310","32670"
"In post","2022","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Female","300","280","44840","42000"
"In post","2022","White","Internal Audit","Male","270","260","48400","45390"
"In post","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","International Trade","Female","375","365","48410","49700"
"In post","2022","White","International Trade","Male","495","490","48980","51030"
"In post","2022","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Knowledge and Information Management","Female","995","930","34280","31880"
"In post","2022","White","Knowledge and Information Management","Male","790","780","37230","33590"
"In post","2022","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Female","5000","4525","49750","50520"
"In post","2022","White","Legal","Male","3520","3405","49320","49580"
"In post","2022","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Medicine","Female","1240","1080","50720","39630"
"In post","2022","White","Medicine","Male","490","460","63690","54280"
"In post","2022","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Operational Delivery","Female","106705","93905","27990","26820"
"In post","2022","White","Operational Delivery","Male","71115","67945","30180","27570"
"In post","2022","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Operational Research","Female","345","320","44730","42520"
"In post","2022","White","Operational Research","Male","515","500","46870","47010"
"In post","2022","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Other","Female","12245","11230","28910","26350"
"In post","2022","White","Other","Male","9665","9455","31640","27570"
