"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Education","Yorkshire and The Humber","Outside London","EO","200","195","25460","25000"
"In post","2022","Department for Education","Yorkshire and The Humber","Outside London","G6/G7","540","515","54180","50630"
"In post","2022","Department for Education","Yorkshire and The Humber","Outside London","SCS level","35","35","79260","74100"
"In post","2022","Department for Education","Yorkshire and The Humber","Outside London","SEO/HEO","890","850","34700","36500"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","AA/AO","65","60","21100","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","EO","75","70","25330","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","G6/G7","45","45","53420","49990"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","SEO/HEO","135","130","33790","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","AA/AO","85","80","21270","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","EO","200","190","25480","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","G6/G7","160","150","51550","48480"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","SEO/HEO","450","425","33780","32830"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","London","AA/AO","85","85","24390","24370"
"In post","2022","Department for Environment, Food and Rural Affairs","London","London","EO","345","335","28560","28210"
"In post","2022","Department for Environment, Food and Rural Affairs","London","London","G6/G7","940","905","57190","54650"
"In post","2022","Department for Environment, Food and Rural Affairs","London","London","SCS level","135","130","83960","77160"
"In post","2022","Department for Environment, Food and Rural Affairs","London","London","SEO/HEO","1370","1340","36680","35890"
"In post","2022","Department for Environment, Food and Rural Affairs","London","London","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","AA/AO","265","240","21250","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","EO","140","130","25360","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","G6/G7","125","120","51780","48990"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","SEO/HEO","260","250","33570","31950"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","AA/AO","710","640","21320","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","EO","360","330","25290","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","G6/G7","195","190","51810","49300"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","SCS level","15","15","77690","74520"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","SEO/HEO","415","390","33400","31630"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","AA/AO","40","40","21300","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","EO","35","35","25440","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","G6/G7","35","35","53410","51770"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","SEO/HEO","65","65","33900","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","AA/AO","310","295","23450","24370"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","EO","335","320","27220","27960"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","G6/G7","275","270","55990","53870"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","SCS level","20","20","86610","85000"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","SEO/HEO","570","545","36130","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","AA/AO","315","290","21360","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","EO","335","315","25410","25130"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","G6/G7","490","470","52160","49240"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","SCS level","20","20","80480","76070"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","SEO/HEO","910","865","34250","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","AA/AO","135","125","21370","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","EO","90","80","25540","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","G6/G7","25","25","53320","52640"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","SEO/HEO","120","115","34880","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","AA/AO","175","155","21330","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","EO","155","145","25400","25160"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","G6/G7","110","110","52980","50280"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","SCS level","10","10","86540","80390"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","SEO/HEO","295","280","34630","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","AA/AO","205","195","21510","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","EO","225","210","25410","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","G6/G7","285","275","52120","49360"
